task,truth
8,0
23,1
28,0
34,0
54,0
78,1
98,0
156,0
161,0
194,0
203,0
204,0
217,0
219,0
231,0
245,0
264,0
283,0
291,0
328,0
329,0
338,0
342,0
343,0
395,0
436,0
450,0
453,0
455,0
482,1
530,0
547,1
551,0
553,0
559,1
608,0
613,0
616,0
617,0
628,0
647,0
658,0
671,0
682,0
706,0
784,0
808,1
825,0
881,0
891,0
897,0
916,1
925,0
928,0
948,0
991,0
1068,0
1084,0
1094,0
1114,0
1169,0
1172,0
1180,0
1183,0
1192,0
1255,0
1274,0
1305,0
1317,0
1326,0
1354,0
1408,0
1430,0
1434,0
1485,0
1524,0
1538,0
1552,0
1553,0
1554,0
1566,0
1572,0
1574,0
1616,0
1655,1
1669,0
1680,0
1704,0
1709,0
1716,1
1722,0
1753,0
1765,0
1794,0
1813,0
1820,1
1829,0
1867,0
1911,0
1973,0
