task,truth
2,0
11,0
17,0
63,0
76,1
118,0
127,0
177,1
188,1
197,0
209,0
218,0
250,0
305,0
314,0
341,0
365,0
398,0
409,0
426,0
451,1
462,0
464,0
497,0
506,0
563,1
565,0
576,0
603,0
665,0
697,0
713,1
744,1
755,0
770,1
798,0
813,0
817,1
838,0
840,0
841,0
858,0
866,0
886,0
893,0
899,0
921,0
959,0
973,0
1015,0
1048,0
1107,0
1120,0
1125,0
1165,0
1166,0
1167,0
1185,0
1244,0
1249,0
1268,0
1280,0
1300,1
1301,0
1308,0
1329,1
1343,0
1356,1
1379,0
1412,1
1418,0
1431,0
1438,0
1478,0
1493,0
1495,0
1525,0
1544,1
1548,0
1556,0
1629,0
1653,0
1679,0
1684,0
1697,0
1706,0
1713,1
1724,0
1771,0
1784,0
1790,0
1804,0
1827,0
1869,0
1919,0
1933,0
1944,0
1946,0
1962,0
1967,1
