task,truth
30,0
35,0
62,0
70,0
84,0
106,1
125,0
193,0
228,1
255,1
304,0
322,0
327,0
332,0
335,0
359,0
367,0
421,0
436,0
459,1
470,0
491,0
560,0
581,0
591,0
625,0
630,0
637,0
639,0
654,1
661,0
665,0
673,0
691,0
692,0
714,0
751,0
776,0
792,0
810,0
862,0
883,0
930,0
934,0
954,0
969,0
978,0
982,0
1003,0
1026,0
1041,0
1042,0
1051,0
1053,0
1079,1
1130,0
1132,0
1157,0
1164,0
1184,0
1246,1
1263,1
1275,0
1288,0
1316,0
1327,0
1361,0
1365,0
1380,0
1433,0
1450,0
1464,0
1506,0
1555,0
1578,0
1584,0
1619,0
1626,0
1664,0
1667,0
1676,0
1681,0
1684,0
1712,0
1744,0
1751,1
1779,0
1795,1
1803,1
1804,0
1805,0
1827,0
1833,0
1838,0
1877,1
1932,0
1949,0
1958,0
1993,0
1996,0
