task,truth
15,0
31,0
44,0
47,0
108,0
114,0
119,0
154,0
173,0
213,0
223,0
226,0
270,0
287,0
291,0
297,0
321,1
364,0
379,0
411,0
419,0
426,0
485,1
499,0
543,0
544,0
582,0
584,0
593,0
652,0
657,0
711,0
739,0
754,1
762,1
782,0
795,0
805,0
831,0
833,0
886,0
894,0
907,0
943,0
1019,0
1027,0
1045,0
1071,0
1075,0
1090,1
1112,0
1126,0
1137,0
1161,0
1168,0
1173,1
1216,1
1217,0
1218,0
1224,0
1230,0
1240,0
1259,0
1298,0
1318,0
1334,0
1336,0
1352,0
1355,0
1364,0
1416,0
1428,0
1429,0
1466,0
1475,0
1479,0
1486,0
1575,0
1587,0
1597,0
1599,0
1640,0
1658,0
1675,0
1691,1
1705,0
1718,0
1741,0
1745,0
1767,0
1792,0
1831,0
1842,0
1855,0
1865,0
1884,0
1937,0
1945,0
1982,0
1986,0
