task,truth
38,0
115,0
121,0
132,0
145,0
148,0
178,0
209,0
212,0
215,0
246,0
266,0
323,0
350,0
355,0
403,0
437,0
448,0
453,0
483,0
488,0
490,0
532,0
540,0
541,0
550,0
634,0
676,0
684,0
686,0
690,0
703,0
708,0
712,0
720,0
723,0
824,0
851,0
892,0
1016,1
1032,1
1060,0
1067,0
1078,0
1087,0
1100,0
1125,0
1156,0
1159,0
1169,0
1172,0
1175,1
1195,0
1226,0
1247,0
1254,0
1268,0
1273,0
1304,0
1307,0
1315,0
1330,1
1333,0
1342,0
1358,0
1368,1
1374,0
1384,0
1402,0
1424,0
1425,0
1443,0
1446,0
1456,0
1467,0
1478,0
1523,0
1569,0
1602,1
1604,0
1612,0
1613,0
1656,0
1674,0
1756,0
1781,0
1782,0
1802,0
1813,0
1825,1
1829,0
1847,0
1854,0
1882,0
1897,0
1900,0
1934,0
1956,0
1974,0
1981,0
