task,truth
8,0
28,0
56,0
57,1
69,0
71,0
111,0
118,0
127,0
140,0
141,0
155,0
158,0
165,0
171,0
185,0
191,0
236,0
237,0
252,1
258,0
259,0
329,0
366,0
373,0
375,0
393,0
428,0
462,0
477,0
489,0
521,0
535,0
549,0
562,0
570,0
585,0
592,0
597,0
607,0
660,0
668,0
689,0
702,0
715,0
719,1
780,0
787,0
811,0
822,0
842,0
867,1
877,0
951,0
966,1
1001,0
1014,0
1017,1
1024,0
1077,0
1170,1
1193,0
1205,0
1220,1
1225,0
1231,0
1251,0
1252,0
1285,0
1317,0
1323,0
1367,0
1369,0
1370,0
1376,0
1387,0
1417,0
1451,0
1499,0
1518,0
1573,0
1663,0
1710,0
1711,0
1730,0
1787,0
1788,0
1816,0
1818,0
1830,0
1835,0
1850,0
1851,0
1860,0
1885,0
1888,0
1904,0
1908,0
1912,0
1929,0
