task,truth
4,0
9,0
16,0
18,0
30,0
44,0
56,0
98,0
122,0
128,0
133,0
144,1
154,0
198,0
235,0
271,0
275,0
282,0
283,0
295,0
314,0
342,0
353,0
361,0
404,0
408,0
428,0
450,0
452,0
466,0
485,1
488,0
507,0
568,1
571,0
597,0
628,0
630,0
631,0
664,0
707,0
730,0
752,0
776,0
795,0
799,0
802,0
839,0
846,0
885,0
893,0
905,0
907,0
942,0
956,0
984,0
1016,1
1023,0
1057,0
1062,0
1063,1
1069,0
1080,0
1117,0
1121,0
1128,0
1140,0
1160,0
1168,0
1172,0
1190,0
1203,1
1234,0
1245,0
1259,0
1263,1
1267,0
1297,0
1299,0
1303,1
1328,0
1338,0
1375,0
1389,0
1532,0
1541,0
1614,0
1628,0
1646,0
1678,1
1682,0
1702,0
1774,0
1808,0
1877,1
1935,0
1952,0
1955,0
1970,1
1983,0
