task,truth
6,0
38,0
50,0
70,0
81,0
82,0
115,0
137,0
143,0
148,0
183,0
188,1
195,0
203,0
236,0
340,0
347,0
357,0
358,0
382,0
391,0
394,0
400,0
409,0
415,0
430,0
431,0
471,0
492,0
504,0
523,0
527,0
542,0
564,0
599,1
623,0
627,0
647,0
654,1
661,0
679,0
690,0
740,0
783,0
800,0
806,0
810,0
824,0
849,0
873,0
898,0
911,0
945,1
961,0
974,1
1020,0
1039,0
1054,0
1055,0
1058,0
1066,0
1071,0
1094,0
1194,0
1246,1
1264,0
1280,0
1285,0
1286,1
1292,0
1304,0
1305,0
1333,0
1341,1
1345,0
1347,0
1364,0
1424,0
1429,0
1487,0
1492,0
1556,0
1595,0
1596,1
1611,0
1615,0
1638,0
1653,0
1685,1
1736,0
1777,1
1785,0
1801,0
1856,0
1880,0
1882,0
1919,0
1939,0
1940,0
1947,0
