task,truth
5,1
7,0
28,0
63,0
74,1
103,0
177,1
184,0
185,0
260,0
273,0
281,0
294,0
296,0
297,0
307,0
319,0
321,1
341,0
374,0
438,0
506,0
534,0
539,0
576,0
605,0
606,0
624,0
637,0
643,0
696,0
701,0
739,0
780,0
862,0
902,0
909,1
915,0
932,0
934,0
943,0
946,0
960,0
990,0
998,0
1001,0
1004,1
1008,0
1043,0
1087,0
1115,1
1132,0
1144,1
1145,0
1152,0
1153,0
1154,0
1156,0
1165,0
1183,0
1192,0
1209,1
1236,0
1319,1
1393,0
1398,0
1403,0
1461,0
1466,0
1473,0
1513,0
1522,0
1533,1
1534,0
1554,0
1560,0
1567,0
1568,0
1620,0
1627,0
1633,0
1665,0
1672,0
1679,0
1683,0
1697,0
1716,1
1726,1
1742,0
1745,0
1747,0
1871,1
1891,0
1894,0
1895,0
1910,0
1941,0
1979,0
1984,0
1994,1
