task,truth
12,0
53,0
64,0
136,0
149,0
221,0
240,1
253,0
258,0
259,0
287,0
288,0
290,0
315,0
316,1
332,0
334,0
355,0
369,0
370,0
399,0
419,0
441,1
445,0
461,0
469,1
490,0
491,0
514,1
551,0
567,0
573,0
580,0
685,1
723,0
756,0
774,0
793,0
803,0
812,0
868,0
888,0
903,0
928,0
970,0
985,1
994,0
1006,0
1022,0
1027,0
1035,0
1042,0
1065,0
1077,0
1081,0
1108,0
1131,1
1133,0
1251,0
1262,0
1290,0
1317,0
1323,0
1330,1
1331,0
1344,0
1395,0
1404,1
1436,0
1446,0
1460,0
1465,0
1488,0
1508,0
1510,0
1537,0
1548,0
1569,0
1570,0
1580,0
1616,0
1648,0
1651,0
1667,0
1690,0
1723,0
1749,0
1798,0
1806,0
1820,1
1822,0
1838,0
1840,0
1862,0
1874,0
1914,0
1929,0
1959,0
1973,0
1988,0
