worker,task,answer
2.0,30,0
2.0,31,0
2.0,33,1
2.0,35,0
2.0,37,0
2.0,43,1
2.0,44,1
2.0,48,0
2.0,49,1
5.0,3,0
5.0,5,0
5.0,10,0
5.0,16,0
5.0,22,0
5.0,23,0
5.0,32,1
5.0,45,1
6.0,2,1
6.0,7,0
6.0,8,1
6.0,23,0
6.0,24,0
6.0,34,0
6.0,41,0
6.0,47,1
6.0,48,1
7.0,8,1
7.0,9,1
7.0,12,0
7.0,13,0
7.0,16,1
7.0,17,0
7.0,18,1
7.0,21,0
7.0,32,0
7.0,33,1
7.0,34,1
7.0,47,0
9.0,0,1
9.0,4,1
9.0,9,1
9.0,12,0
9.0,15,0
9.0,20,0
9.0,22,0
9.0,28,0
9.0,30,1
9.0,31,1
9.0,33,1
9.0,34,1
9.0,40,1
9.0,47,1
10.0,8,0
10.0,18,1
10.0,19,1
10.0,24,1
10.0,26,1
10.0,27,0
10.0,28,0
10.0,29,1
10.0,32,0
10.0,34,1
22.0,2,1
22.0,8,0
22.0,10,1
22.0,14,0
22.0,16,0
22.0,23,1
22.0,27,0
22.0,31,1
22.0,39,0
22.0,42,0
22.0,45,0
30.0,2,1
30.0,17,0
30.0,19,1
30.0,20,1
30.0,21,1
30.0,23,0
30.0,27,1
30.0,28,1
30.0,29,0
35.0,5,0
35.0,10,0
35.0,17,1
35.0,20,0
35.0,23,0
35.0,25,1
35.0,27,1
35.0,30,1
35.0,47,1
36.0,1,0
36.0,6,1
36.0,7,0
36.0,11,1
36.0,13,0
36.0,14,0
36.0,15,0
36.0,26,0
36.0,31,1
36.0,32,0
36.0,35,0
36.0,40,1
36.0,47,1
36.0,49,1
38.0,2,0
38.0,9,1
38.0,10,0
38.0,17,0
38.0,24,1
38.0,31,0
38.0,32,0
38.0,34,1
38.0,40,1
48.0,1,1
48.0,9,1
48.0,16,1
48.0,24,1
48.0,25,1
48.0,29,0
48.0,34,0
48.0,37,1
48.0,39,0
48.0,41,0
48.0,42,1
48.0,48,1
51.0,1,0
51.0,5,0
51.0,13,1
51.0,24,1
51.0,25,1
51.0,38,1
51.0,39,1
51.0,46,1
51.0,49,0
52.0,3,0
52.0,17,1
52.0,19,1
52.0,26,0
52.0,27,1
52.0,30,1
