task,truth
9,0
24,0
44,0
58,0
78,1
130,0
145,0
147,0
169,0
214,1
237,0
260,0
269,0
295,0
305,0
337,0
339,0
386,0
388,1
445,0
460,0
462,0
489,0
496,0
527,0
580,0
584,0
590,0
610,0
647,0
717,0
764,0
767,0
828,0
836,0
860,0
867,1
871,0
896,1
902,0
906,0
922,0
946,0
974,1
993,0
1015,0
1064,0
1078,0
1091,1
1097,0
1112,0
1196,0
1202,0
1213,0
1214,0
1223,0
1235,0
1258,0
1265,1
1283,0
1293,0
1300,1
1309,0
1314,0
1407,0
1409,0
1411,0
1458,0
1462,0
1467,0
1493,0
1537,0
1546,1
1551,0
1573,0
1575,0
1601,1
1616,0
1621,0
1630,0
1642,0
1647,0
1667,0
1684,0
1703,0
1735,0
1753,0
1754,1
1755,0
1764,0
1822,0
1842,0
1879,1
1888,0
1901,0
1933,0
1950,0
1958,0
1966,0
1974,0
