task,truth
31,0
50,0
77,0
110,0
160,0
161,0
165,0
170,0
184,0
197,0
209,0
240,1
242,0
286,1
316,1
349,1
363,0
416,0
418,0
431,0
453,0
456,0
476,0
485,1
518,0
533,0
536,0
546,0
550,0
556,0
568,1
588,0
599,1
620,0
666,0
673,0
680,0
681,0
687,1
694,0
700,0
719,1
755,0
770,1
776,0
805,0
809,0
822,0
838,0
841,0
864,0
869,0
930,0
932,0
945,1
963,0
964,0
970,0
1041,0
1080,0
1156,0
1165,0
1260,0
1285,0
1307,0
1320,0
1336,0
1339,0
1367,0
1379,0
1380,0
1430,0
1443,0
1473,0
1501,0
1529,1
1559,0
1571,0
1584,0
1637,0
1680,0
1687,0
1705,0
1713,1
1775,0
1776,0
1777,1
1779,0
1814,0
1817,0
1819,0
1858,0
1880,0
1890,0
1898,1
1900,0
1911,0
1912,0
1920,0
1944,0
