task,truth
8,0
85,0
114,0
131,0
144,1
149,0
162,0
167,0
180,0
187,0
215,0
218,0
229,0
251,0
273,0
285,0
308,0
314,0
329,0
371,0
373,0
377,0
384,0
395,0
406,0
409,0
468,0
492,0
523,0
537,0
558,0
645,0
663,0
668,0
697,0
710,0
718,0
747,0
756,0
762,1
763,1
800,0
827,0
862,0
878,0
891,0
900,0
928,0
1001,0
1034,1
1040,1
1077,0
1083,0
1104,0
1128,0
1188,0
1191,0
1194,0
1211,0
1233,0
1236,0
1286,1
1292,0
1317,0
1356,1
1399,0
1459,0
1477,0
1481,1
1504,0
1522,0
1535,0
1538,0
1549,0
1567,0
1570,0
1577,0
1611,0
1619,0
1625,0
1631,1
1681,0
1688,0
1699,0
1702,0
1723,0
1751,1
1782,0
1783,0
1811,1
1813,0
1824,0
1847,0
1851,0
1855,0
1875,1
1904,0
1924,1
1952,0
1994,1
