task,truth
0,0
18,0
21,0
26,0
39,0
46,0
81,0
121,0
126,0
134,1
153,0
164,0
168,1
231,0
279,0
322,0
335,0
343,0
372,0
387,1
398,0
417,0
454,0
470,0
500,0
510,0
526,1
543,0
569,1
585,0
612,0
627,0
638,0
661,0
664,0
669,0
696,0
731,1
771,0
798,0
799,0
801,0
824,0
852,0
881,0
931,0
953,0
959,0
981,0
1012,0
1013,1
1024,0
1070,0
1114,0
1125,0
1148,0
1155,1
1175,1
1193,0
1222,0
1255,0
1256,0
1274,0
1328,0
1354,0
1375,0
1377,0
1389,0
1397,0
1415,0
1441,0
1454,0
1456,0
1463,1
1466,0
1543,0
1545,0
1560,0
1562,0
1566,0
1574,0
1638,0
1670,0
1672,0
1729,1
1742,0
1750,0
1805,0
1815,0
1874,0
1902,0
1909,0
1930,0
1932,0
1934,0
1956,0
1969,0
1982,0
1988,0
1989,0
