task,truth
7,0
48,0
52,1
54,0
56,0
70,0
95,0
104,0
113,0
152,0
211,0
234,0
238,0
255,1
306,1
352,0
381,0
410,0
411,0
423,0
447,0
450,0
455,0
511,0
512,0
515,0
564,0
572,0
587,0
595,0
596,0
676,0
677,0
685,1
737,0
743,0
761,0
772,0
790,0
835,0
840,0
846,0
868,0
907,0
908,0
910,0
915,0
955,0
966,1
971,0
1006,0
1010,0
1031,0
1035,0
1088,0
1090,1
1115,1
1174,0
1185,0
1208,0
1272,0
1290,0
1344,0
1357,0
1368,1
1373,0
1378,0
1391,0
1404,1
1421,0
1428,0
1474,0
1485,0
1492,0
1494,0
1510,0
1540,0
1544,1
1561,0
1613,0
1615,0
1648,0
1649,0
1657,0
1660,0
1661,0
1685,1
1693,0
1697,0
1717,0
1725,0
1787,0
1792,0
1804,0
1821,0
1830,0
1863,0
1984,0
1986,0
1999,1
