worker,value
0,0.5154056093229162
1,0.4442318642374533
2,0.5836571041600981
3,0.6362625990372023
4,0.5705719621718175
5,0.49424219375143447
6,0.48434965557583703
7,0.6663443174526171
8,0.7382430080845814
9,0.6779013118579688
10,0.7368215810272951
11,0.7308552299530537
12,0.8216929669371372
13,0.5928116796869447
14,0.5167632247179409
15,0.6256244676509228
16,0.5526549652413703
17,0.6411041057015537
18,0.5902160154320903
19,0.4744779189887105
20,0.6399807214747132
21,0.5389616578892481
22,0.7035802142840609
23,0.6239952023905951
24,0.5982410614955523
25,0.5424114582565575
26,0.7856233587471753
27,0.7216143172051028
28,0.46817272169776375
29,0.6583366353461133
30,0.7680860744182411
31,0.6225218294288724
32,0.6580394934230194
33,0.5123675979995841
34,0.4528093846346769
35,0.7105023192062955
36,0.48788867617167686
37,0.6803642160769524
38,0.8537483703505073
39,0.605251479152137
40,0.5402728675651945
41,0.7119821094501966
42,0.8651722446545707
43,0.6550666881118052
44,0.6236236532211761
45,0.6373801126973905
46,0.6464000743787888
47,0.45885842096017826
48,0.5032449897988529
49,0.680744908486573
50,0.8184852203245163
51,0.61255514756414
52,0.6431481894248
53,0.6722557319041451
54,0.6006150641203626
55,0.773752043885325
56,0.6455714072952489
57,0.6602314298548547
58,0.5213296482630587
59,0.5765555162585165
60,0.4582643317170729
61,0.6907906719417581
62,0.72930402802042
63,0.6817122490128662
64,0.37889068910926693
65,0.6035916167526337
66,0.6262629994575118
67,0.5949998607120214
68,0.6455632928298891
69,0.5896246261185996
70,0.5588437826795454
71,0.5703583343936961
72,0.5815228310865267
73,0.7224261568151045
74,0.6183325709313405
75,0.39349405287870565
76,0.5530159295444596
77,0.6452722992840719
78,0.7728732650505732
79,0.6438422133792374
80,0.5343484130277644
81,0.6408304643636018
82,0.5751458407744118
83,0.5361728876649898
84,0.5331017450685651
85,0.5493612313562731
86,0.3086888361279503
87,0.5395429119033927
88,0.521059131647033
89,0.5025215079551755
90,0.5965285420345692
91,0.6237042423131511
92,0.5850508348315643
93,0.45678976900565815
94,0.4282553519502201
95,0.6108681883931154
96,0.6345313278710171
97,0.5983870094664481
98,0.4418772966276216
99,0.45569891801968365
100,0.6853010761688425
101,0.5213274087584969
102,0.7180526127908529
103,0.5523027157140309
104,0.6024629789128311
105,0.7228650143079547
106,0.542756279437345
107,0.5465936896421539
108,0.6070536986363516
109,0.6072818238957003
110,0.6685709808284199
111,0.6235533049089464
112,0.6433863125927171
113,0.5191218765654158
114,0.451170815604913
115,0.7605569012315512
116,0.3776483643089553
117,0.6275109460707766
118,0.5711980740377902
119,0.7276864126078033
120,0.5815397190370201
121,0.534123539614656
122,0.5986354323390489
123,0.6517624389846173
124,0.569610480549999
125,0.6190898534882951
126,0.5678826760635011
127,0.47495256050019496
128,0.5684994317567953
129,0.5807240237631258
130,0.8284932905841866
131,0.49981999978653757
132,0.4985347859099182
133,0.5867776222680823
134,0.5576297863131093
135,0.545292407053336
136,0.5274240123288613
137,0.5032889323001745
138,0.7084954689713174
139,0.4450514506235187
140,0.557011764993907
141,0.5512909351212687
142,0.4812150296605385
143,0.39271574640319173
144,0.6707037132842313
145,0.6718591192304335
146,0.5231682764226154
147,0.6682054418365988
148,0.7274917535657001
149,0.8073565693643381
