task,truth
4,0
16,0
42,0
44,0
90,0
93,0
95,0
105,0
113,0
141,0
150,0
153,0
185,0
208,0
225,0
241,0
248,1
249,0
300,0
304,0
362,0
421,0
432,0
445,0
480,0
501,0
544,0
570,0
584,0
592,0
593,0
619,0
641,0
645,0
662,0
663,0
680,0
690,0
693,0
705,0
730,0
739,0
742,0
753,0
754,1
755,0
758,0
776,0
813,0
816,0
822,0
839,0
850,0
854,0
874,1
906,0
943,0
955,0
1030,1
1093,0
1109,0
1114,0
1116,0
1144,1
1155,1
1156,0
1176,0
1194,0
1202,0
1245,0
1257,1
1302,0
1305,0
1315,0
1319,1
1349,0
1376,0
1398,0
1413,0
1414,0
1439,0
1463,1
1484,0
1507,0
1514,0
1573,0
1581,0
1583,0
1638,0
1659,0
1698,0
1702,0
1724,0
1752,0
1799,0
1876,0
1887,1
1895,0
1944,0
1988,0
