task,truth
8,0
11,0
49,0
52,1
65,0
119,0
134,1
149,0
166,0
217,0
264,0
288,0
289,0
293,0
297,0
302,1
308,0
317,0
335,0
347,0
352,0
433,0
444,1
466,0
489,0
491,0
492,0
495,0
511,0
576,0
582,0
606,0
642,0
644,0
655,0
667,0
704,0
801,0
806,0
827,0
858,0
864,0
894,0
938,0
970,0
978,0
1000,0
1033,0
1059,0
1083,0
1099,1
1139,0
1164,0
1167,0
1172,0
1183,0
1197,0
1211,0
1212,0
1214,0
1230,0
1241,0
1248,1
1318,0
1333,0
1344,0
1361,0
1364,0
1365,0
1370,0
1379,0
1426,1
1451,0
1454,0
1469,1
1475,0
1527,0
1570,0
1594,0
1599,0
1620,0
1634,1
1664,0
1685,1
1692,0
1701,0
1750,0
1763,0
1770,0
1782,0
1810,0
1815,0
1848,0
1853,0
1907,0
1915,0
1925,0
1928,0
1977,1
1995,1
