task,truth
33,0
48,0
67,0
70,0
78,1
159,1
160,0
183,0
247,0
252,1
315,0
319,0
325,0
340,0
395,0
403,0
406,0
412,0
490,0
545,0
575,0
583,0
605,0
623,0
631,0
652,0
659,0
695,0
702,0
733,0
756,0
803,0
807,0
821,1
841,0
848,0
855,0
881,0
891,0
921,0
929,0
934,0
942,0
948,0
963,0
996,0
999,0
1043,0
1047,0
1077,0
1078,0
1079,1
1091,1
1100,0
1129,0
1215,0
1217,0
1225,0
1247,0
1278,0
1307,0
1316,0
1321,0
1325,0
1335,0
1368,1
1397,0
1425,0
1438,0
1465,0
1466,0
1489,1
1506,0
1531,1
1607,0
1614,0
1616,0
1619,0
1632,1
1641,0
1657,0
1660,0
1670,0
1700,0
1711,0
1761,0
1812,0
1827,0
1834,0
1846,0
1856,0
1862,0
1865,0
1913,0
1936,0
1945,0
1950,0
1954,0
1976,1
1983,0
