Day,RMSTE,RMSRE,Accuracy
Day 0,0.07632245271800975,0.09675646638835055,0.86
Day 1,0.08084705663736104,0.10421279331951139,0.86
Day 2,0.09377397260277233,0.11705125602137492,0.82
Day 3,0.07613570667434746,0.09400920964537908,0.7
Day 4,0.06858861167032544,0.08274317143441014,0.7
Day 5,0.08431215913892531,0.10664577518630085,0.74
Day 6,0.09230812850410164,0.11198780239667645,0.76
Day 7,0.09194015102342716,0.11250965072171758,0.88
Day 8,0.07601977604866479,0.1002645281541169,0.7
Day 9,0.08123405650473202,0.09494715080203037,0.86
Day 10,0.0857329460694549,0.10448439817357805,0.84
Day 11,0.08167861760145839,0.0969506040791044,0.82
Day 12,0.07863917240280209,0.09798846595426823,0.86
Day 13,0.0903005163252537,0.11075556698947406,0.68
Day 14,0.08392112888112775,0.10361943987379386,0.88
Day 15,0.09031125468970337,0.11655655081880374,0.82
Day 16,0.07979060610501412,0.10298195158925441,0.9
Day 17,0.0764933348412477,0.0924942309771913,0.68
Day 18,0.07894303209238918,0.09977202134043286,0.86
Day 19,0.10013126458075396,0.1185552176760759,0.86
