task,truth
13,1
50,0
72,0
73,0
103,0
111,0
114,0
115,0
125,0
134,1
136,0
159,1
201,0
232,0
281,0
287,0
297,0
338,0
370,0
402,0
407,0
419,0
420,0
422,0
444,1
476,0
498,0
514,1
542,0
575,0
626,0
661,0
666,0
671,0
678,1
683,0
703,0
719,1
758,0
760,0
835,0
877,0
905,0
956,0
968,0
977,0
988,1
992,1
1005,0
1015,0
1033,0
1037,0
1073,0
1087,0
1091,1
1134,0
1136,0
1158,1
1197,0
1212,0
1248,1
1261,1
1269,0
1303,1
1339,0
1340,1
1343,0
1397,0
1399,0
1402,0
1463,1
1500,0
1501,0
1502,0
1533,1
1570,0
1578,0
1582,0
1607,0
1608,0
1656,0
1658,0
1667,0
1694,0
1704,0
1708,0
1721,0
1739,0
1742,0
1762,0
1799,0
1826,1
1845,0
1872,0
1877,1
1881,0
1886,1
1922,0
1923,0
1999,1
