task,truth
8,0
16,0
53,0
56,0
79,0
85,0
110,0
130,0
205,0
220,0
276,1
283,0
295,0
300,0
307,0
335,0
336,0
348,0
358,0
387,1
403,0
540,0
560,0
588,0
589,1
597,0
629,0
632,0
657,0
659,0
660,0
675,0
693,0
715,0
728,0
747,0
783,0
819,0
847,0
855,0
860,0
861,0
866,0
908,0
919,0
923,0
941,0
986,0
996,0
1026,0
1054,0
1082,0
1094,0
1123,0
1138,0
1145,0
1147,0
1180,0
1210,0
1229,0
1237,0
1274,0
1282,1
1287,0
1323,0
1358,0
1413,0
1451,0
1490,0
1491,1
1498,0
1562,0
1563,0
1569,0
1575,0
1583,0
1653,0
1672,0
1684,0
1688,0
1712,0
1727,0
1758,0
1769,0
1772,0
1775,0
1779,0
1780,1
1790,0
1849,0
1862,0
1883,0
1885,0
1890,0
1928,0
1938,0
1953,1
1961,0
1981,0
1985,0
