task,truth
3,0
7,0
29,0
30,0
37,0
43,0
90,0
100,1
105,0
153,0
156,0
177,1
181,0
213,0
242,0
246,0
249,0
266,0
296,0
333,0
344,0
447,0
486,0
494,0
518,0
526,1
539,0
572,0
581,0
596,0
615,0
636,0
670,0
672,0
673,0
680,0
687,1
725,0
748,1
799,0
800,0
815,1
868,0
870,0
881,0
890,0
896,1
898,0
921,0
929,0
940,0
952,0
958,0
959,0
975,0
1018,1
1042,0
1114,0
1156,0
1169,0
1192,0
1207,0
1233,0
1245,0
1249,0
1280,0
1308,0
1342,0
1350,0
1492,0
1522,0
1527,0
1543,0
1544,1
1546,1
1561,0
1564,0
1590,0
1591,0
1597,0
1611,0
1619,0
1637,0
1639,0
1652,0
1666,0
1669,0
1702,0
1726,1
1763,0
1795,1
1796,0
1852,0
1863,0
1869,0
1901,0
1910,0
1951,0
1958,0
1994,1
