task,truth
15,0
26,0
32,0
33,0
39,0
55,0
67,0
70,0
96,0
106,1
157,0
162,0
225,0
236,0
253,0
294,0
327,0
332,0
346,0
353,0
360,0
368,1
386,0
394,0
412,0
415,0
424,0
429,0
440,0
448,0
530,0
563,1
592,0
594,0
602,0
627,0
694,0
695,0
704,0
735,0
741,0
794,0
887,1
891,0
927,0
960,0
999,0
1006,0
1012,0
1036,0
1047,0
1050,0
1096,0
1102,0
1122,1
1131,1
1143,1
1148,0
1152,0
1178,0
1213,0
1225,0
1232,0
1260,0
1369,0
1375,0
1381,0
1400,0
1414,0
1424,0
1437,0
1440,0
1470,0
1472,0
1475,0
1504,0
1514,0
1529,1
1556,0
1586,0
1606,0
1642,0
1677,0
1683,0
1705,0
1729,1
1744,0
1771,0
1804,0
1807,0
1830,0
1855,0
1856,0
1879,1
1912,0
1924,1
1930,0
1942,0
1963,0
1978,0
