worker,task,answer
1.0,2,0
1.0,3,1
1.0,6,1
1.0,9,0
1.0,11,0
1.0,13,0
1.0,16,0
1.0,18,0
1.0,23,0
1.0,27,1
1.0,32,0
1.0,34,0
1.0,47,1
1.0,48,1
1.0,49,1
3.0,0,0
3.0,2,0
3.0,4,0
3.0,11,0
3.0,14,0
3.0,24,0
3.0,26,1
3.0,32,1
3.0,35,0
3.0,37,1
3.0,45,0
3.0,48,1
12.0,4,1
12.0,5,1
12.0,9,0
12.0,12,0
12.0,15,1
12.0,17,1
12.0,26,0
12.0,28,1
12.0,30,1
12.0,33,0
12.0,39,0
12.0,43,0
21.0,4,0
21.0,12,1
21.0,15,1
21.0,24,0
21.0,25,0
21.0,31,1
21.0,36,0
21.0,40,0
21.0,42,1
21.0,47,0
21.0,48,1
21.0,49,1
28.0,0,1
28.0,3,0
28.0,6,0
28.0,8,1
28.0,18,0
28.0,19,1
28.0,28,1
28.0,32,1
28.0,35,1
28.0,37,1
28.0,47,0
30.0,2,1
30.0,5,0
30.0,6,1
30.0,7,0
30.0,8,0
30.0,9,0
30.0,21,1
30.0,24,1
30.0,27,1
30.0,32,1
30.0,33,1
30.0,39,1
30.0,40,1
30.0,43,1
30.0,46,1
30.0,48,1
31.0,6,1
31.0,7,0
31.0,11,0
31.0,12,0
31.0,17,0
31.0,22,1
31.0,30,1
31.0,32,1
31.0,35,0
31.0,39,1
31.0,40,0
31.0,43,1
31.0,46,0
32.0,1,1
32.0,2,1
32.0,5,0
32.0,7,0
32.0,8,1
32.0,12,1
32.0,15,1
32.0,19,1
32.0,25,0
32.0,30,0
32.0,31,0
32.0,33,0
32.0,37,1
32.0,39,1
32.0,42,1
32.0,43,1
32.0,44,1
32.0,48,0
33.0,4,1
33.0,5,0
33.0,6,0
33.0,7,1
33.0,13,0
33.0,14,1
33.0,17,1
33.0,21,1
33.0,23,0
33.0,26,0
33.0,32,1
33.0,34,1
33.0,35,0
33.0,38,1
33.0,41,0
33.0,47,0
36.0,1,0
36.0,12,0
36.0,13,1
36.0,17,0
36.0,24,0
36.0,29,1
36.0,44,0
37.0,0,1
37.0,2,1
37.0,4,1
37.0,7,0
37.0,8,0
37.0,9,0
37.0,14,0
37.0,17,1
37.0,26,0
37.0,31,0
37.0,44,0
39.0,1,1
39.0,5,0
39.0,7,1
39.0,8,0
39.0,15,0
39.0,24,0
39.0,26,0
39.0,28,1
39.0,30,1
39.0,31,0
39.0,34,0
39.0,38,0
39.0,39,0
39.0,41,0
39.0,44,1
39.0,49,0
43.0,1,1
43.0,6,1
43.0,7,0
43.0,10,1
43.0,17,0
43.0,20,1
43.0,36,1
43.0,38,0
43.0,44,1
43.0,49,1
45.0,2,0
45.0,3,1
45.0,4,0
45.0,7,0
45.0,8,1
45.0,17,0
45.0,20,0
45.0,30,1
45.0,34,0
45.0,36,1
45.0,38,0
45.0,39,1
45.0,40,0
45.0,45,0
53.0,2,1
53.0,4,0
53.0,9,0
53.0,17,1
53.0,18,1
53.0,19,1
53.0,20,1
53.0,26,1
53.0,28,1
53.0,29,0
53.0,30,0
53.0,32,0
53.0,35,0
53.0,36,1
53.0,37,0
53.0,38,1
53.0,43,1
53.0,45,1
53.0,48,1
53.0,49,0
57.0,3,0
57.0,5,1
57.0,7,0
57.0,11,1
57.0,16,1
57.0,19,0
57.0,20,1
57.0,24,0
57.0,25,1
57.0,29,1
57.0,36,0
57.0,40,0
57.0,44,0
57.0,47,1
57.0,48,1
64.0,1,1
64.0,2,0
64.0,3,0
64.0,5,0
64.0,14,0
64.0,16,1
64.0,20,0
64.0,22,0
64.0,24,0
64.0,28,1
64.0,31,0
64.0,37,1
64.0,39,0
64.0,40,1
64.0,46,0
65.0,5,0
65.0,7,0
65.0,9,0
65.0,12,1
65.0,13,1
65.0,16,0
65.0,19,0
65.0,20,1
65.0,22,1
65.0,24,0
65.0,25,0
65.0,27,0
65.0,29,1
65.0,35,0
65.0,38,1
65.0,43,1
70.0,8,0
70.0,13,1
70.0,16,1
70.0,19,0
70.0,21,1
70.0,22,1
70.0,25,0
70.0,29,1
70.0,32,1
70.0,34,0
70.0,37,0
70.0,40,0
70.0,48,0
71.0,1,0
71.0,3,1
71.0,7,1
71.0,15,1
71.0,16,0
71.0,21,1
71.0,28,1
71.0,30,0
71.0,46,0
75.0,0,0
75.0,1,1
75.0,3,1
75.0,6,0
75.0,7,0
75.0,9,1
75.0,10,1
75.0,15,1
75.0,16,1
75.0,17,0
75.0,19,1
75.0,20,1
75.0,23,0
75.0,30,0
75.0,31,0
75.0,32,1
75.0,40,0
