worker,task,answer
13.0,0,0
13.0,3,1
13.0,14,1
13.0,16,1
13.0,21,0
13.0,23,0
13.0,32,1
13.0,41,0
13.0,44,0
13.0,45,1
13.0,46,0
27.0,4,1
27.0,5,1
27.0,10,1
27.0,20,1
27.0,22,1
27.0,26,1
27.0,29,0
27.0,38,0
27.0,42,1
27.0,44,0
34.0,1,0
34.0,4,0
34.0,8,0
34.0,9,1
34.0,13,1
34.0,31,0
34.0,41,0
37.0,5,0
37.0,7,1
37.0,8,0
37.0,12,0
37.0,14,1
37.0,20,1
37.0,21,0
37.0,22,1
37.0,25,1
37.0,26,0
37.0,30,0
37.0,31,1
37.0,37,1
37.0,40,0
37.0,41,1
37.0,42,1
37.0,46,0
38.0,4,0
38.0,7,0
38.0,12,1
38.0,31,1
38.0,43,1
38.0,46,0
38.0,47,0
48.0,5,1
48.0,7,0
48.0,8,1
48.0,9,0
48.0,10,1
48.0,11,0
48.0,19,0
48.0,20,0
48.0,29,0
48.0,43,0
48.0,48,1
51.0,2,1
51.0,3,1
51.0,5,0
51.0,20,0
51.0,27,1
51.0,35,0
51.0,46,1
51.0,48,0
51.0,49,0
54.0,1,0
54.0,5,0
54.0,8,0
54.0,17,0
54.0,22,0
54.0,30,1
54.0,36,1
54.0,38,1
54.0,41,0
54.0,42,1
54.0,43,1
54.0,45,0
54.0,47,1
60.0,1,0
60.0,11,0
60.0,12,1
60.0,16,0
60.0,19,1
60.0,30,1
60.0,32,0
60.0,34,1
60.0,36,1
60.0,39,1
60.0,43,1
60.0,45,0
60.0,49,1
65.0,0,1
65.0,1,0
65.0,4,0
65.0,6,1
65.0,11,1
65.0,17,0
65.0,25,0
65.0,39,1
65.0,46,0
65.0,47,1
70.0,4,0
70.0,20,1
70.0,22,0
70.0,23,1
70.0,25,0
70.0,40,0
70.0,46,0
86.0,4,0
86.0,7,0
86.0,13,0
86.0,14,0
86.0,21,1
86.0,22,1
86.0,27,0
86.0,29,1
86.0,40,1
86.0,41,0
89.0,10,1
89.0,21,0
89.0,25,0
89.0,34,0
89.0,41,1
89.0,47,1
89.0,48,1
89.0,49,0
90.0,11,1
90.0,12,0
90.0,19,1
90.0,21,0
90.0,22,0
90.0,23,0
90.0,24,1
90.0,31,1
93.0,1,0
93.0,4,1
93.0,5,0
93.0,9,1
93.0,10,0
93.0,14,1
93.0,15,0
93.0,17,0
93.0,19,0
93.0,34,1
93.0,38,0
93.0,43,0
93.0,46,1
93.0,47,1
108.0,0,0
108.0,5,0
108.0,10,1
108.0,12,0
108.0,13,1
108.0,14,1
108.0,19,1
108.0,30,1
108.0,31,1
108.0,37,0
108.0,43,1
110.0,3,1
110.0,7,1
110.0,14,1
110.0,23,1
110.0,24,1
110.0,26,0
110.0,28,1
110.0,33,0
110.0,35,0
110.0,38,0
110.0,39,1
110.0,45,0
117.0,2,1
117.0,3,1
117.0,8,1
117.0,18,0
117.0,22,0
117.0,29,0
117.0,42,0
117.0,43,0
125.0,1,1
125.0,2,1
125.0,5,0
125.0,12,1
125.0,14,0
125.0,19,1
125.0,21,1
125.0,22,1
125.0,23,1
125.0,29,0
125.0,33,1
125.0,37,1
125.0,44,0
125.0,46,0
131.0,3,1
131.0,5,0
131.0,8,0
131.0,9,0
131.0,12,1
131.0,24,1
131.0,28,0
131.0,29,0
131.0,34,0
131.0,36,0
131.0,43,1
140.0,9,1
140.0,10,1
140.0,11,0
140.0,14,1
140.0,27,1
140.0,33,1
140.0,34,1
140.0,39,1
140.0,40,1
140.0,45,1
140.0,47,0
140.0,49,1
144.0,1,1
144.0,14,0
144.0,16,1
144.0,18,1
144.0,19,1
144.0,26,0
144.0,29,0
144.0,36,1
144.0,40,1
144.0,44,1
144.0,48,0
149.0,6,0
149.0,9,0
149.0,13,0
149.0,33,1
149.0,34,0
149.0,37,0
149.0,41,1
149.0,45,0
149.0,47,0
157.0,5,0
157.0,13,1
157.0,20,1
157.0,27,1
157.0,40,1
157.0,41,0
157.0,42,1
157.0,43,1
157.0,44,1
157.0,48,0
159.0,2,0
159.0,11,0
159.0,19,0
159.0,29,0
159.0,42,0
159.0,48,1
163.0,1,1
163.0,2,1
163.0,10,0
163.0,12,0
163.0,25,0
163.0,26,1
163.0,29,1
163.0,37,1
163.0,40,1
163.0,41,0
163.0,43,1
166.0,14,0
166.0,18,1
166.0,25,0
166.0,27,1
166.0,30,1
166.0,33,1
166.0,34,1
166.0,46,1
168.0,1,1
168.0,9,0
168.0,10,1
168.0,14,1
168.0,15,1
168.0,20,0
168.0,21,1
168.0,25,1
168.0,28,0
168.0,37,1
168.0,42,0
178.0,2,0
178.0,9,0
178.0,17,1
178.0,23,1
178.0,25,0
178.0,26,1
178.0,28,1
178.0,29,1
178.0,35,0
178.0,40,0
181.0,2,0
181.0,5,0
181.0,10,1
181.0,12,0
181.0,16,1
181.0,28,1
181.0,41,0
181.0,44,0
185.0,5,0
185.0,10,0
185.0,11,0
185.0,13,1
185.0,19,0
185.0,35,1
189.0,6,0
189.0,10,1
189.0,11,1
189.0,18,1
189.0,23,1
189.0,31,0
189.0,40,0
189.0,43,0
194.0,4,0
194.0,6,0
194.0,9,1
194.0,17,1
194.0,20,1
194.0,24,1
194.0,42,1
194.0,49,1
195.0,7,0
195.0,12,0
195.0,17,1
195.0,32,0
195.0,33,0
195.0,38,0
195.0,46,1
