worker,task,answer
2.0,1,0
2.0,8,0
2.0,14,0
2.0,21,1
2.0,23,1
2.0,28,1
2.0,34,1
10.0,0,0
10.0,2,1
10.0,5,1
10.0,6,1
10.0,10,0
10.0,13,0
10.0,17,1
10.0,20,0
10.0,22,0
10.0,24,0
10.0,36,1
10.0,37,0
10.0,48,0
10.0,49,0
21.0,7,1
21.0,17,0
21.0,18,0
21.0,23,0
21.0,24,1
21.0,28,1
21.0,33,0
21.0,34,0
21.0,42,0
28.0,0,0
28.0,1,0
28.0,6,0
28.0,8,0
28.0,10,1
28.0,17,0
28.0,20,0
28.0,22,1
28.0,27,0
28.0,29,1
28.0,30,1
28.0,33,1
28.0,41,0
32.0,1,1
32.0,11,1
32.0,15,0
32.0,17,0
32.0,21,1
32.0,28,0
32.0,31,1
32.0,41,0
32.0,43,0
37.0,3,1
37.0,10,0
37.0,11,0
37.0,15,1
37.0,16,1
37.0,20,0
37.0,35,1
37.0,39,0
37.0,43,1
37.0,44,0
37.0,45,1
42.0,3,1
42.0,9,1
42.0,12,0
42.0,14,0
42.0,17,0
42.0,21,0
42.0,22,0
42.0,29,0
42.0,40,0
43.0,2,0
43.0,9,0
43.0,11,1
43.0,12,0
43.0,19,0
43.0,20,0
43.0,22,0
43.0,37,0
43.0,38,0
43.0,41,0
43.0,42,1
43.0,43,1
43.0,47,0
46.0,7,1
46.0,19,0
46.0,21,1
46.0,23,1
46.0,32,1
46.0,44,1
46.0,49,1
55.0,4,0
55.0,6,1
55.0,8,1
55.0,32,1
55.0,35,0
55.0,36,1
55.0,39,1
55.0,41,0
55.0,43,1
57.0,7,0
57.0,10,0
57.0,14,1
57.0,16,1
57.0,21,1
57.0,22,0
57.0,23,1
57.0,24,1
57.0,26,1
57.0,28,1
57.0,31,1
57.0,32,1
57.0,33,0
57.0,36,1
57.0,44,1
57.0,45,0
57.0,46,1
63.0,1,1
63.0,3,1
63.0,4,0
63.0,6,0
63.0,10,0
63.0,12,1
63.0,18,0
63.0,30,0
63.0,37,0
63.0,38,0
63.0,42,1
63.0,47,0
73.0,0,1
73.0,6,1
73.0,12,0
73.0,14,1
73.0,18,1
73.0,25,0
73.0,26,0
73.0,30,1
73.0,33,1
73.0,34,0
73.0,35,1
73.0,47,1
76.0,4,0
76.0,8,0
76.0,14,1
76.0,16,0
76.0,22,0
76.0,23,0
76.0,31,1
76.0,32,1
76.0,34,1
76.0,36,0
76.0,38,1
76.0,41,1
76.0,42,1
76.0,44,1
76.0,48,0
78.0,4,0
78.0,9,0
78.0,10,1
78.0,13,0
78.0,14,0
78.0,25,0
78.0,39,0
78.0,40,1
78.0,41,0
78.0,46,1
78.0,47,1
78.0,49,1
87.0,0,0
87.0,1,1
87.0,7,1
87.0,15,0
87.0,23,1
87.0,24,0
87.0,25,0
87.0,28,1
87.0,29,1
87.0,31,1
87.0,34,0
87.0,36,0
87.0,38,1
87.0,39,1
87.0,40,1
87.0,41,0
