worker,task,answer
0.0,0,0
0.0,2,1
0.0,6,1
0.0,10,1
0.0,12,0
0.0,14,1
0.0,15,0
0.0,16,1
0.0,30,1
0.0,39,1
0.0,43,1
0.0,46,0
12.0,0,0
12.0,8,1
12.0,16,1
12.0,19,1
12.0,24,0
12.0,27,1
12.0,31,0
12.0,32,1
12.0,40,1
17.0,9,1
17.0,10,1
17.0,15,0
17.0,19,0
17.0,30,1
17.0,32,1
17.0,36,0
17.0,37,1
17.0,40,1
17.0,44,1
17.0,45,0
20.0,0,0
20.0,3,0
20.0,11,0
20.0,14,0
20.0,18,0
20.0,22,1
20.0,29,0
20.0,34,0
20.0,36,0
20.0,38,0
20.0,49,0
21.0,5,0
21.0,11,0
21.0,14,1
21.0,16,0
21.0,18,0
21.0,19,0
21.0,20,1
21.0,36,1
21.0,39,1
21.0,40,0
21.0,42,1
22.0,0,0
22.0,2,1
22.0,5,0
22.0,6,1
22.0,9,1
22.0,22,0
22.0,25,1
22.0,31,0
22.0,36,0
22.0,37,0
22.0,39,0
24.0,1,1
24.0,2,0
24.0,3,1
24.0,5,1
24.0,6,0
24.0,21,1
24.0,28,1
24.0,36,0
24.0,40,0
31.0,11,0
31.0,13,0
31.0,18,1
31.0,27,0
31.0,44,0
32.0,2,1
32.0,3,1
32.0,17,0
32.0,21,0
32.0,22,1
32.0,29,1
32.0,44,1
37.0,17,1
37.0,18,0
37.0,24,0
37.0,28,1
37.0,41,0
41.0,2,0
41.0,4,0
41.0,7,1
41.0,8,0
41.0,12,1
41.0,13,0
41.0,29,0
41.0,45,0
48.0,1,0
48.0,2,1
48.0,3,0
48.0,4,1
48.0,6,0
48.0,8,0
48.0,12,0
48.0,18,1
48.0,20,1
48.0,23,0
48.0,29,1
48.0,30,0
48.0,36,0
48.0,40,0
48.0,41,0
48.0,42,1
53.0,1,1
53.0,4,0
53.0,6,1
53.0,13,1
53.0,15,1
53.0,23,0
53.0,31,1
53.0,32,1
53.0,36,0
53.0,37,0
53.0,40,0
53.0,46,0
53.0,47,1
59.0,0,1
59.0,1,0
59.0,3,0
59.0,7,0
59.0,12,1
59.0,13,1
59.0,19,0
59.0,22,1
59.0,25,0
59.0,26,0
59.0,27,0
59.0,31,0
59.0,41,0
59.0,48,0
61.0,4,1
61.0,5,0
61.0,8,0
61.0,9,0
61.0,12,1
61.0,14,1
61.0,20,0
61.0,30,1
61.0,33,1
61.0,35,0
61.0,43,1
61.0,44,0
62.0,2,0
62.0,5,1
62.0,6,0
62.0,11,0
62.0,16,0
62.0,18,0
62.0,27,0
62.0,31,1
62.0,34,0
62.0,40,0
64.0,3,0
64.0,31,0
64.0,32,1
64.0,34,0
64.0,36,1
64.0,38,1
64.0,41,1
64.0,42,1
64.0,43,1
64.0,49,1
65.0,0,0
65.0,4,1
65.0,9,0
65.0,11,0
65.0,15,0
65.0,20,0
65.0,21,1
65.0,25,0
65.0,26,1
65.0,28,0
65.0,37,1
65.0,41,0
66.0,2,0
66.0,19,1
66.0,21,1
66.0,30,0
66.0,46,0
66.0,47,0
66.0,48,0
71.0,13,1
71.0,20,1
71.0,23,1
71.0,26,1
71.0,28,1
71.0,30,1
71.0,34,0
71.0,40,1
71.0,42,0
73.0,6,1
73.0,13,0
73.0,17,0
73.0,22,1
73.0,27,0
73.0,28,1
73.0,30,0
73.0,36,1
73.0,39,0
73.0,42,1
73.0,48,0
73.0,49,0
76.0,3,0
76.0,4,1
76.0,15,0
76.0,26,0
76.0,27,0
76.0,35,0
76.0,37,0
76.0,39,0
76.0,45,0
76.0,48,1
81.0,2,0
81.0,4,0
81.0,5,0
81.0,7,1
81.0,21,0
81.0,23,0
81.0,34,0
81.0,45,0
92.0,1,0
92.0,5,1
92.0,8,0
92.0,9,1
92.0,10,1
92.0,11,1
92.0,12,0
92.0,15,0
92.0,28,0
92.0,30,1
92.0,33,0
92.0,38,1
99.0,1,1
99.0,3,0
99.0,9,1
99.0,10,1
99.0,17,0
99.0,19,0
99.0,22,1
99.0,24,0
99.0,27,0
99.0,29,1
99.0,36,1
99.0,38,1
99.0,40,0
99.0,46,1
108.0,3,1
108.0,10,0
108.0,11,0
108.0,13,0
108.0,24,0
108.0,33,1
108.0,35,0
108.0,36,1
112.0,1,0
112.0,3,0
112.0,7,1
112.0,28,1
112.0,30,0
112.0,31,0
112.0,33,0
112.0,34,0
112.0,38,1
112.0,39,0
112.0,41,1
112.0,45,0
112.0,48,0
113.0,2,0
113.0,7,1
113.0,14,0
113.0,16,0
113.0,23,0
113.0,24,1
113.0,26,1
113.0,27,1
113.0,28,0
113.0,30,1
113.0,41,1
114.0,5,0
114.0,9,1
114.0,11,0
114.0,12,0
114.0,13,1
114.0,25,0
114.0,26,1
114.0,34,0
114.0,36,0
114.0,41,0
114.0,43,0
114.0,45,0
117.0,0,1
117.0,5,1
117.0,8,1
117.0,9,0
117.0,14,0
117.0,17,0
117.0,20,1
117.0,32,1
117.0,38,1
117.0,40,0
117.0,49,0
121.0,2,0
121.0,4,0
121.0,5,0
121.0,9,0
121.0,10,0
121.0,12,1
121.0,19,1
121.0,28,0
121.0,35,1
121.0,45,0
121.0,48,0
121.0,49,1
126.0,0,1
126.0,1,1
126.0,5,1
126.0,18,0
126.0,28,1
126.0,43,1
126.0,45,0
126.0,46,0
138.0,4,0
138.0,9,0
138.0,28,1
138.0,32,1
138.0,38,1
138.0,45,1
138.0,47,0
141.0,0,1
141.0,1,0
141.0,2,1
141.0,3,1
141.0,6,0
141.0,9,0
141.0,14,1
141.0,17,0
141.0,18,0
141.0,29,0
141.0,30,0
141.0,32,0
141.0,33,1
141.0,43,0
145.0,0,0
145.0,2,1
145.0,8,1
145.0,10,1
145.0,11,0
145.0,12,1
145.0,16,0
145.0,19,1
145.0,35,0
145.0,36,0
145.0,37,1
145.0,41,1
145.0,48,1
