worker,task,answer
4.0,0,1
4.0,3,1
4.0,4,1
4.0,5,1
4.0,11,0
4.0,12,0
4.0,13,0
4.0,14,0
4.0,16,1
4.0,17,0
4.0,18,0
4.0,21,1
4.0,23,1
4.0,26,1
4.0,29,1
4.0,32,1
4.0,34,1
4.0,35,0
4.0,36,0
4.0,37,0
4.0,38,0
4.0,39,1
4.0,40,0
4.0,42,0
4.0,43,0
4.0,44,0
4.0,46,1
4.0,47,1
4.0,49,0
6.0,0,0
6.0,1,1
6.0,3,0
6.0,10,1
6.0,11,1
6.0,12,1
6.0,15,1
6.0,17,1
6.0,19,1
6.0,20,1
6.0,22,1
6.0,23,1
6.0,24,1
6.0,29,0
6.0,30,0
6.0,34,0
6.0,35,0
6.0,36,1
6.0,37,0
6.0,42,0
6.0,43,0
6.0,45,0
6.0,49,1
11.0,1,0
11.0,2,0
11.0,4,0
11.0,5,1
11.0,6,0
11.0,7,1
11.0,8,0
11.0,11,0
11.0,13,1
11.0,14,0
11.0,15,1
11.0,17,0
11.0,21,0
11.0,26,1
11.0,27,0
11.0,29,1
11.0,30,0
11.0,33,1
11.0,34,1
11.0,36,0
11.0,37,1
11.0,38,0
11.0,39,1
11.0,40,0
11.0,41,1
11.0,47,0
11.0,49,1
13.0,3,1
13.0,4,1
13.0,5,1
13.0,6,1
13.0,9,1
13.0,11,1
13.0,12,0
13.0,13,0
13.0,15,0
13.0,16,0
13.0,17,1
13.0,18,0
13.0,20,0
13.0,22,1
13.0,26,1
13.0,27,1
13.0,31,0
13.0,34,0
13.0,35,1
13.0,36,0
13.0,38,1
13.0,39,1
13.0,46,0
13.0,48,0
16.0,0,0
16.0,1,0
16.0,2,0
16.0,3,1
16.0,5,0
16.0,6,0
16.0,7,1
16.0,10,0
16.0,14,1
16.0,15,0
16.0,19,0
16.0,20,0
16.0,21,1
16.0,23,1
16.0,24,1
16.0,25,1
16.0,26,1
16.0,27,0
16.0,28,1
16.0,29,1
16.0,34,1
16.0,36,0
16.0,37,0
16.0,38,0
16.0,41,0
16.0,43,0
16.0,48,0
17.0,0,1
17.0,2,0
17.0,3,1
17.0,5,1
17.0,7,1
17.0,9,1
17.0,15,0
17.0,18,0
17.0,20,1
17.0,21,0
17.0,26,1
17.0,31,0
17.0,32,1
17.0,33,0
17.0,37,0
17.0,38,0
17.0,40,0
17.0,41,0
17.0,47,1
17.0,48,0
20.0,2,0
20.0,7,1
20.0,8,0
20.0,10,0
20.0,11,0
20.0,13,1
