worker,task,answer
3.0,0,1
3.0,2,1
3.0,3,1
3.0,4,1
3.0,10,1
3.0,23,0
3.0,27,0
3.0,29,0
3.0,34,1
3.0,35,0
3.0,44,0
3.0,45,1
3.0,49,0
4.0,2,0
4.0,5,1
4.0,11,0
4.0,14,1
4.0,18,1
4.0,20,0
4.0,24,1
4.0,28,1
4.0,31,0
4.0,33,1
4.0,36,0
4.0,39,0
5.0,0,1
5.0,3,1
5.0,5,1
5.0,10,1
5.0,11,0
5.0,20,0
5.0,31,1
5.0,49,1
13.0,1,0
13.0,16,1
13.0,20,1
13.0,29,1
13.0,32,0
13.0,37,1
13.0,44,1
13.0,46,1
14.0,0,0
14.0,2,0
14.0,3,0
14.0,9,0
14.0,10,1
14.0,11,0
14.0,27,0
14.0,32,0
14.0,33,1
14.0,40,0
14.0,45,0
14.0,46,1
14.0,47,1
19.0,2,0
19.0,7,1
19.0,10,1
19.0,12,0
19.0,15,1
19.0,22,0
19.0,38,1
19.0,39,1
19.0,40,1
19.0,47,0
19.0,48,0
20.0,8,1
20.0,9,0
20.0,23,0
20.0,33,1
20.0,38,1
20.0,40,1
20.0,41,0
20.0,45,0
29.0,3,0
29.0,6,0
29.0,10,1
29.0,17,0
29.0,31,0
29.0,33,0
29.0,36,0
29.0,38,1
29.0,44,1
30.0,2,0
30.0,8,0
30.0,12,0
30.0,22,1
30.0,31,0
30.0,32,0
30.0,46,0
34.0,0,1
34.0,5,0
34.0,7,0
34.0,10,1
34.0,30,0
34.0,36,1
40.0,3,1
40.0,6,1
40.0,7,0
40.0,9,0
40.0,23,1
40.0,27,1
40.0,34,1
40.0,40,0
40.0,41,0
40.0,45,0
40.0,47,1
43.0,7,1
43.0,13,1
43.0,15,0
43.0,19,0
43.0,23,1
43.0,25,0
43.0,28,0
43.0,32,0
43.0,33,0
43.0,35,0
43.0,45,0
48.0,2,0
48.0,5,0
48.0,10,0
48.0,18,1
48.0,29,0
48.0,40,1
48.0,47,1
48.0,49,0
57.0,3,1
57.0,5,1
57.0,12,1
57.0,14,0
57.0,16,1
57.0,21,0
57.0,24,1
57.0,25,0
57.0,26,1
57.0,40,1
57.0,43,1
57.0,44,1
60.0,13,0
60.0,18,1
60.0,22,0
60.0,24,1
60.0,30,0
60.0,36,1
60.0,37,0
60.0,41,1
60.0,45,0
60.0,47,0
63.0,15,1
63.0,18,1
63.0,26,0
63.0,27,1
63.0,39,0
63.0,40,1
63.0,41,0
63.0,43,0
63.0,48,1
73.0,1,1
73.0,6,1
73.0,8,1
73.0,9,0
73.0,11,0
73.0,15,0
73.0,18,0
73.0,26,1
73.0,27,0
73.0,31,0
73.0,34,0
73.0,35,0
73.0,36,1
73.0,37,1
73.0,43,0
73.0,46,1
73.0,49,1
79.0,9,0
79.0,10,1
79.0,15,0
79.0,18,0
79.0,23,1
79.0,28,1
79.0,30,0
79.0,34,0
79.0,39,0
83.0,0,0
83.0,12,1
83.0,26,1
83.0,30,1
83.0,31,0
83.0,36,1
83.0,39,1
83.0,41,0
84.0,0,0
84.0,1,0
84.0,4,1
84.0,5,1
84.0,10,0
84.0,43,1
84.0,45,0
84.0,49,1
88.0,0,1
88.0,1,1
88.0,4,1
88.0,5,1
88.0,14,0
88.0,18,1
88.0,22,1
88.0,28,0
88.0,30,1
88.0,33,0
88.0,34,0
88.0,35,0
88.0,46,1
88.0,49,1
94.0,0,1
94.0,21,0
94.0,25,1
94.0,43,0
94.0,47,1
97.0,6,0
97.0,7,1
97.0,9,1
97.0,13,1
97.0,14,0
97.0,16,1
97.0,18,0
97.0,21,0
97.0,38,0
97.0,41,0
97.0,43,0
97.0,44,1
97.0,46,0
101.0,6,0
101.0,7,1
101.0,15,0
101.0,17,1
101.0,18,0
101.0,19,1
101.0,25,1
101.0,26,0
101.0,33,0
101.0,40,1
101.0,43,0
101.0,46,0
103.0,4,1
103.0,7,1
103.0,8,0
103.0,15,0
103.0,17,1
103.0,19,1
103.0,21,1
103.0,27,1
103.0,38,0
103.0,45,0
105.0,2,0
105.0,3,1
105.0,13,1
105.0,16,0
105.0,21,1
105.0,28,1
105.0,32,0
105.0,43,0
105.0,46,0
105.0,49,0
109.0,3,1
109.0,5,1
109.0,8,0
109.0,13,1
109.0,15,1
109.0,38,0
109.0,39,0
109.0,48,1
113.0,3,0
113.0,4,1
113.0,10,1
113.0,18,1
113.0,19,1
113.0,20,0
113.0,27,0
113.0,33,0
113.0,35,0
113.0,38,1
113.0,41,0
113.0,44,0
113.0,47,0
115.0,8,0
115.0,18,1
115.0,24,0
115.0,27,0
115.0,28,0
115.0,29,1
115.0,35,0
115.0,40,0
115.0,44,0
115.0,49,0
117.0,3,1
117.0,11,0
117.0,17,0
117.0,19,1
117.0,25,0
117.0,37,1
117.0,40,0
117.0,43,1
117.0,47,0
121.0,4,0
121.0,9,0
121.0,10,1
121.0,13,1
121.0,14,1
121.0,20,0
121.0,22,1
121.0,27,1
121.0,29,1
121.0,32,0
121.0,45,1
121.0,49,1
126.0,6,0
126.0,14,0
126.0,31,0
126.0,32,0
126.0,37,1
126.0,41,1
126.0,42,0
126.0,43,1
126.0,46,1
131.0,18,0
131.0,23,1
131.0,24,0
131.0,26,0
131.0,46,0
131.0,48,0
137.0,5,1
137.0,10,1
137.0,21,0
137.0,22,0
137.0,23,0
137.0,28,1
137.0,29,1
137.0,32,0
137.0,34,0
137.0,37,0
137.0,39,0
137.0,42,0
137.0,43,1
143.0,0,0
143.0,8,1
143.0,10,0
143.0,11,0
143.0,13,1
143.0,25,0
143.0,46,0
144.0,3,0
144.0,6,0
144.0,10,1
144.0,11,0
144.0,16,0
144.0,18,1
144.0,36,1
144.0,40,1
144.0,47,1
144.0,48,1
145.0,3,1
145.0,4,0
145.0,20,1
145.0,25,1
145.0,30,0
145.0,33,0
145.0,40,0
145.0,41,1
145.0,42,0
145.0,48,1
147.0,0,0
147.0,1,1
147.0,3,1
147.0,5,0
147.0,8,1
147.0,10,1
147.0,16,1
147.0,20,0
147.0,22,0
147.0,31,0
147.0,42,1
147.0,47,0
147.0,49,1
155.0,10,1
155.0,11,0
155.0,13,1
155.0,16,0
155.0,18,0
155.0,24,0
155.0,25,1
155.0,30,1
155.0,34,1
155.0,35,0
155.0,49,0
159.0,1,1
159.0,2,1
159.0,6,1
159.0,7,0
159.0,9,0
159.0,11,0
159.0,14,0
159.0,17,0
159.0,25,0
159.0,26,0
159.0,46,1
159.0,48,0
160.0,1,1
160.0,3,1
160.0,16,1
160.0,21,0
160.0,37,0
160.0,38,1
160.0,42,0
161.0,1,0
161.0,6,0
161.0,10,1
161.0,11,0
161.0,19,0
161.0,21,1
161.0,22,1
161.0,23,1
161.0,24,1
161.0,25,1
161.0,32,1
161.0,35,1
161.0,40,0
161.0,43,0
162.0,1,0
162.0,5,1
162.0,14,0
162.0,16,0
162.0,18,1
162.0,22,1
162.0,31,0
162.0,34,0
162.0,39,0
162.0,43,1
162.0,49,1
163.0,18,1
163.0,20,0
163.0,24,1
163.0,26,0
163.0,30,1
163.0,32,0
165.0,6,0
165.0,8,1
165.0,13,1
165.0,19,0
165.0,22,1
165.0,25,1
165.0,28,0
165.0,35,0
165.0,42,0
165.0,43,0
165.0,46,0
169.0,2,1
169.0,14,0
169.0,21,1
169.0,27,1
169.0,28,0
169.0,30,1
169.0,31,1
169.0,35,1
169.0,36,0
169.0,39,0
169.0,40,0
169.0,44,0
169.0,45,0
169.0,49,1
170.0,0,1
170.0,6,1
170.0,9,0
170.0,10,1
170.0,18,0
170.0,21,1
170.0,22,0
170.0,25,0
170.0,26,0
170.0,30,1
170.0,32,0
170.0,36,1
170.0,37,0
170.0,38,0
170.0,46,1
170.0,48,0
171.0,2,1
171.0,8,1
171.0,17,1
171.0,20,1
171.0,23,0
171.0,27,0
171.0,28,0
171.0,30,0
171.0,39,0
171.0,43,0
174.0,1,1
174.0,3,1
174.0,5,0
174.0,16,1
174.0,19,1
174.0,24,1
174.0,34,0
174.0,35,0
174.0,40,0
174.0,44,0
174.0,49,0
177.0,10,0
177.0,13,1
177.0,21,0
177.0,22,0
177.0,36,1
177.0,41,0
177.0,42,0
177.0,48,1
177.0,49,0
178.0,8,1
178.0,19,0
178.0,27,0
178.0,30,0
178.0,34,1
178.0,36,0
178.0,44,1
178.0,49,1
179.0,2,0
179.0,6,0
179.0,9,1
179.0,15,1
179.0,20,1
179.0,24,0
179.0,28,0
179.0,30,1
179.0,31,0
179.0,36,0
179.0,38,0
179.0,44,0
179.0,45,1
179.0,46,0
193.0,5,1
193.0,6,1
193.0,11,1
193.0,13,1
193.0,19,0
193.0,21,1
193.0,24,1
193.0,25,1
193.0,26,0
193.0,28,0
193.0,36,0
193.0,37,0
193.0,40,1
193.0,43,0
194.0,0,0
194.0,12,1
194.0,16,1
194.0,19,1
194.0,21,0
194.0,23,1
194.0,26,0
194.0,28,0
194.0,29,1
194.0,30,1
194.0,31,1
194.0,33,0
194.0,34,0
194.0,36,1
