task,truth
6,0
24,0
38,0
57,1
59,1
100,1
126,0
134,1
155,0
178,0
301,0
314,0
327,0
400,0
427,0
446,0
454,0
509,0
543,0
553,0
560,0
584,0
614,0
620,0
643,0
710,0
751,0
767,0
776,0
793,0
844,0
860,0
865,0
933,0
949,0
998,0
1002,0
1012,0
1139,0
1152,0
1155,1
1161,0
1196,0
1225,0
1237,0
1270,0
1292,0
1323,0
1370,0
1375,0
1434,0
1438,0
1445,0
1449,0
1454,0
1464,0
1466,0
1503,0
1519,0
1542,0
1593,0
1600,0
1604,0
1616,0
1632,1
1635,0
1659,0
1705,0
1706,0
1715,1
1724,0
1736,0
1785,0
1827,0
1855,0
1889,1
1921,0
1968,0
1982,0
1983,0
