task,truth
8,0
32,0
78,1
84,0
89,0
105,0
108,0
116,0
142,0
163,0
175,0
184,0
198,0
206,0
244,0
279,0
361,0
377,0
402,0
480,0
510,0
515,0
540,0
594,0
598,0
613,0
668,0
676,0
712,0
720,0
736,0
760,0
774,0
805,0
806,0
807,0
824,0
848,0
894,0
911,0
934,0
956,0
961,0
979,0
1023,0
1063,1
1096,0
1100,0
1118,0
1123,0
1138,0
1173,1
1215,0
1271,1
1281,0
1314,0
1417,0
1483,0
1487,0
1508,0
1523,0
1533,1
1568,0
1614,0
1657,0
1660,0
1665,0
1676,0
1680,0
1682,0
1696,0
1707,0
1790,0
1804,0
1830,0
1861,1
1914,0
1918,0
1936,0
1964,0
