task,truth
33,0
44,0
67,0
73,0
93,0
106,1
111,0
128,0
144,1
165,0
183,0
204,0
205,0
222,0
225,0
228,1
302,1
351,0
455,0
477,0
512,0
538,0
547,1
548,0
648,0
707,0
731,1
770,1
801,0
818,0
822,0
856,1
898,0
905,0
920,0
927,0
930,0
1001,0
1018,1
1038,1
1083,0
1128,0
1162,0
1191,0
1193,0
1239,0
1344,0
1401,0
1406,0
1410,0
1428,0
1437,0
1456,0
1460,0
1520,0
1526,0
1545,0
1550,0
1575,0
1577,0
1583,0
1596,1
1617,0
1618,0
1627,0
1629,0
1648,0
1653,0
1667,0
1711,0
1730,0
1768,0
1784,0
1822,0
1836,0
1856,0
1873,0
1882,0
1938,0
1996,0
