task,truth
12,0
22,0
35,0
36,0
54,0
112,0
160,0
162,0
177,1
242,0
264,0
273,0
294,0
299,1
346,0
353,0
375,0
385,0
391,0
443,0
450,0
464,0
476,0
513,0
558,0
559,1
562,0
586,1
606,0
616,0
669,0
713,1
714,0
725,0
729,0
746,0
753,0
784,0
788,0
815,1
829,0
908,0
916,1
919,0
975,0
1031,0
1032,1
1033,0
1050,0
1065,0
1115,1
1116,0
1148,0
1163,0
1201,0
1238,0
1240,0
1267,0
1310,0
1321,0
1329,1
1337,1
1435,0
1451,0
1457,0
1493,0
1494,0
1561,0
1605,0
1663,0
1679,0
1703,0
1721,0
1731,0
1770,0
1813,0
1831,0
1875,1
1903,0
1919,0
