worker,task,answer
1.0,1,0
1.0,3,0
1.0,4,1
1.0,8,0
1.0,10,0
1.0,11,0
1.0,13,0
1.0,15,0
1.0,19,1
1.0,25,1
1.0,26,1
1.0,31,0
1.0,33,1
1.0,34,1
1.0,35,1
1.0,38,0
1.0,39,1
1.0,41,0
1.0,42,0
6.0,0,1
6.0,3,0
6.0,8,0
6.0,9,0
6.0,14,0
6.0,22,1
6.0,27,0
6.0,29,1
6.0,30,0
6.0,39,0
6.0,40,0
6.0,45,0
6.0,48,1
7.0,3,0
7.0,15,1
7.0,23,0
7.0,25,0
7.0,28,0
7.0,31,1
7.0,37,1
7.0,40,1
7.0,42,0
7.0,45,1
8.0,6,1
8.0,7,1
8.0,8,0
8.0,11,0
8.0,14,0
8.0,15,0
8.0,16,1
8.0,26,0
8.0,28,1
8.0,29,1
8.0,30,0
8.0,38,1
8.0,41,0
8.0,43,1
8.0,46,1
8.0,47,1
8.0,49,0
9.0,4,0
9.0,7,1
9.0,8,0
9.0,15,0
9.0,16,1
9.0,17,0
9.0,18,0
9.0,23,1
9.0,27,0
9.0,31,1
9.0,43,0
9.0,46,0
9.0,49,0
12.0,6,1
12.0,7,1
12.0,24,1
12.0,26,1
12.0,27,1
12.0,31,0
12.0,36,0
12.0,40,0
12.0,45,0
15.0,0,1
15.0,3,0
15.0,5,1
15.0,10,1
15.0,13,1
15.0,15,0
15.0,21,1
15.0,22,1
15.0,27,1
15.0,36,1
15.0,39,0
15.0,40,1
15.0,44,1
15.0,45,0
15.0,49,0
16.0,8,1
16.0,9,0
16.0,10,0
16.0,11,1
16.0,15,1
16.0,19,0
16.0,25,0
16.0,26,0
16.0,27,1
16.0,32,1
16.0,36,0
16.0,37,1
16.0,38,0
16.0,44,1
16.0,47,1
16.0,49,0
18.0,0,0
18.0,3,1
18.0,5,0
18.0,13,1
18.0,20,1
18.0,21,1
18.0,22,0
18.0,26,0
18.0,33,0
18.0,34,0
18.0,35,0
18.0,36,0
18.0,39,1
18.0,42,1
18.0,46,0
20.0,0,1
20.0,10,0
20.0,12,1
20.0,16,1
20.0,22,1
20.0,24,0
20.0,31,1
20.0,35,0
20.0,37,0
20.0,38,1
20.0,43,1
20.0,46,0
20.0,48,1
21.0,2,1
21.0,3,0
21.0,6,1
21.0,7,0
21.0,12,1
21.0,16,0
21.0,33,1
21.0,34,1
21.0,37,1
21.0,40,0
21.0,42,0
21.0,44,0
21.0,48,1
22.0,1,0
22.0,3,0
22.0,6,1
22.0,7,0
22.0,8,0
22.0,9,1
22.0,10,0
22.0,12,1
22.0,16,1
22.0,17,1
22.0,18,0
22.0,21,1
22.0,28,1
22.0,31,0
22.0,32,1
22.0,37,0
22.0,38,1
22.0,46,1
22.0,48,0
31.0,5,1
31.0,6,1
31.0,13,0
31.0,14,0
31.0,15,0
31.0,19,0
31.0,27,0
31.0,31,1
31.0,33,1
31.0,41,0
31.0,43,0
34.0,1,0
34.0,3,1
34.0,16,0
34.0,27,1
34.0,32,0
34.0,40,1
34.0,44,0
34.0,46,1
34.0,47,0
35.0,3,0
35.0,5,1
35.0,7,0
35.0,10,0
35.0,14,0
35.0,23,1
35.0,28,0
35.0,29,0
35.0,30,0
35.0,34,1
35.0,35,1
35.0,40,0
35.0,42,1
35.0,46,0
37.0,3,1
37.0,4,0
37.0,7,0
37.0,11,1
37.0,12,1
37.0,14,0
37.0,15,0
37.0,17,0
37.0,24,0
37.0,25,0
37.0,26,0
37.0,31,0
37.0,33,1
37.0,37,1
37.0,41,0
37.0,42,1
37.0,45,1
37.0,49,0
41.0,1,0
41.0,2,0
41.0,6,0
41.0,10,0
41.0,13,1
41.0,15,0
41.0,19,0
41.0,21,1
41.0,37,0
41.0,38,0
41.0,44,0
41.0,45,1
41.0,46,1
41.0,48,0
42.0,2,0
42.0,4,0
42.0,6,0
42.0,7,1
42.0,8,1
42.0,11,0
42.0,12,1
42.0,14,0
42.0,24,0
42.0,26,1
42.0,27,0
42.0,29,1
42.0,32,1
42.0,34,1
42.0,37,1
42.0,38,1
42.0,39,1
42.0,42,1
42.0,45,0
45.0,4,1
45.0,8,0
45.0,12,0
45.0,19,1
45.0,22,1
45.0,23,0
45.0,30,0
45.0,33,0
45.0,37,1
45.0,38,0
45.0,39,1
45.0,43,0
45.0,47,0
45.0,49,1
48.0,1,0
48.0,7,0
48.0,11,1
48.0,12,0
48.0,13,0
48.0,15,0
48.0,19,0
48.0,23,0
48.0,31,0
48.0,34,0
48.0,37,1
48.0,38,0
48.0,39,0
48.0,40,0
48.0,43,0
51.0,2,1
51.0,5,1
51.0,11,0
51.0,13,0
51.0,25,1
51.0,26,0
51.0,29,1
51.0,38,1
51.0,39,1
51.0,40,0
51.0,41,1
51.0,43,0
51.0,45,1
51.0,46,1
57.0,5,1
57.0,7,1
57.0,9,0
57.0,10,0
57.0,11,0
57.0,14,1
57.0,18,1
57.0,20,1
57.0,24,1
57.0,25,0
57.0,26,0
57.0,29,0
57.0,32,0
57.0,35,0
57.0,36,0
57.0,40,0
57.0,48,1
58.0,1,1
58.0,5,0
58.0,6,0
58.0,9,1
58.0,13,0
58.0,15,1
58.0,16,1
58.0,30,0
58.0,32,1
58.0,33,0
58.0,37,1
58.0,38,1
58.0,39,0
58.0,40,0
58.0,43,1
58.0,44,0
58.0,48,1
58.0,49,0
60.0,1,0
60.0,3,1
60.0,10,1
60.0,12,0
60.0,16,1
60.0,20,0
60.0,26,1
60.0,36,1
60.0,37,0
60.0,41,1
60.0,43,1
61.0,2,1
61.0,3,1
61.0,4,1
61.0,6,1
61.0,14,1
61.0,22,0
61.0,23,1
61.0,28,0
61.0,31,1
61.0,38,1
61.0,39,1
61.0,45,1
68.0,0,1
68.0,2,0
68.0,3,1
68.0,4,1
68.0,15,1
68.0,16,1
68.0,20,0
68.0,22,1
68.0,23,1
68.0,24,0
68.0,33,1
68.0,35,0
68.0,46,0
70.0,0,1
70.0,1,1
70.0,7,0
70.0,9,0
70.0,10,1
70.0,13,1
70.0,15,1
70.0,19,1
70.0,21,0
70.0,22,0
70.0,24,1
70.0,33,1
70.0,34,1
70.0,37,1
70.0,42,0
70.0,46,0
70.0,47,0
70.0,49,1
73.0,4,0
73.0,9,1
73.0,11,0
73.0,14,1
73.0,15,0
73.0,17,1
73.0,24,0
73.0,28,0
73.0,36,0
73.0,39,1
73.0,44,0
73.0,45,1
74.0,1,1
74.0,9,0
74.0,11,1
74.0,20,1
74.0,22,1
74.0,23,1
74.0,24,0
74.0,30,0
74.0,43,0
74.0,49,0
75.0,2,1
75.0,11,0
75.0,14,1
75.0,15,1
75.0,17,0
75.0,19,0
75.0,21,0
75.0,22,0
75.0,29,0
75.0,32,1
75.0,35,0
75.0,36,1
75.0,39,1
75.0,45,0
75.0,49,1
77.0,1,1
77.0,2,1
77.0,4,0
77.0,6,0
77.0,12,1
77.0,14,0
77.0,15,1
77.0,26,0
77.0,28,0
77.0,33,1
77.0,34,1
77.0,41,1
77.0,42,1
77.0,44,1
77.0,45,0
78.0,0,0
78.0,1,1
78.0,2,1
78.0,8,0
78.0,11,1
78.0,12,0
78.0,15,0
78.0,16,1
78.0,17,0
78.0,18,0
78.0,19,0
78.0,22,1
78.0,26,0
78.0,38,0
78.0,40,1
78.0,42,1
80.0,1,1
80.0,3,0
80.0,15,1
80.0,20,1
80.0,22,1
80.0,26,1
80.0,33,0
80.0,38,0
80.0,39,1
80.0,40,1
80.0,42,1
80.0,43,1
80.0,45,0
80.0,47,1
82.0,4,0
82.0,8,0
82.0,9,0
82.0,11,0
82.0,18,0
82.0,23,0
82.0,24,1
82.0,30,0
82.0,38,0
82.0,39,1
82.0,42,1
82.0,43,0
82.0,46,0
82.0,48,1
85.0,3,0
85.0,6,0
85.0,9,0
85.0,12,0
85.0,17,0
85.0,23,0
85.0,30,0
85.0,33,0
85.0,36,0
85.0,38,0
85.0,41,0
85.0,42,0
85.0,43,0
85.0,44,1
85.0,45,1
85.0,46,1
85.0,48,1
85.0,49,0
87.0,0,1
87.0,5,1
87.0,6,0
87.0,7,0
87.0,9,0
87.0,14,0
87.0,16,0
87.0,17,1
87.0,23,1
87.0,26,1
87.0,28,0
87.0,29,0
87.0,30,1
87.0,33,1
87.0,34,1
87.0,36,1
87.0,40,0
87.0,44,1
87.0,48,1
87.0,49,0
91.0,3,0
91.0,5,0
91.0,7,1
91.0,12,0
91.0,17,1
91.0,19,1
91.0,23,0
91.0,25,0
91.0,33,1
91.0,34,1
91.0,35,0
91.0,38,0
91.0,39,0
91.0,42,1
91.0,45,0
91.0,48,1
91.0,49,1
94.0,3,1
94.0,7,1
94.0,11,0
94.0,16,1
94.0,20,0
94.0,22,1
94.0,23,0
94.0,25,0
94.0,27,1
94.0,30,0
94.0,31,0
94.0,34,0
94.0,35,1
94.0,36,1
94.0,39,1
97.0,11,1
97.0,13,0
97.0,15,1
97.0,19,0
97.0,27,1
97.0,28,0
97.0,29,0
97.0,30,0
97.0,44,0
97.0,48,1
99.0,2,1
99.0,3,0
99.0,4,0
99.0,5,1
99.0,12,0
99.0,16,1
99.0,17,1
99.0,18,0
99.0,22,0
99.0,23,1
99.0,24,1
99.0,27,1
99.0,29,0
99.0,32,0
99.0,33,1
99.0,34,1
99.0,36,1
99.0,41,0
99.0,43,1
100.0,1,1
100.0,9,1
100.0,15,0
100.0,16,1
100.0,19,0
100.0,20,1
100.0,21,1
100.0,23,1
100.0,26,1
100.0,27,0
100.0,34,1
100.0,36,0
100.0,41,0
100.0,43,0
100.0,45,0
100.0,46,1
100.0,48,1
100.0,49,1
112.0,4,1
112.0,6,0
112.0,12,0
112.0,17,0
112.0,18,0
112.0,20,1
112.0,21,0
112.0,33,0
112.0,35,0
112.0,42,0
113.0,0,1
113.0,1,0
113.0,6,0
113.0,7,1
113.0,10,0
113.0,13,0
113.0,15,1
113.0,16,1
113.0,21,0
113.0,23,0
113.0,27,1
113.0,31,0
113.0,40,0
113.0,43,0
113.0,44,0
113.0,47,0
113.0,48,0
115.0,0,1
115.0,6,1
115.0,8,0
115.0,11,1
115.0,17,1
115.0,19,1
115.0,20,0
115.0,28,0
115.0,33,1
115.0,34,1
115.0,37,1
115.0,38,1
115.0,44,1
115.0,46,0
115.0,49,1
116.0,1,1
116.0,13,0
116.0,15,1
116.0,17,0
116.0,19,1
116.0,23,0
116.0,26,1
116.0,29,0
116.0,31,0
116.0,37,1
118.0,17,1
118.0,19,1
118.0,23,1
118.0,26,0
118.0,27,0
118.0,28,0
118.0,31,0
118.0,32,0
118.0,38,1
118.0,43,0
121.0,2,1
121.0,3,1
121.0,6,1
121.0,7,0
121.0,10,1
121.0,19,0
121.0,21,1
121.0,22,1
121.0,23,0
121.0,25,1
121.0,28,0
121.0,29,1
121.0,30,0
121.0,33,0
121.0,35,0
127.0,1,0
127.0,2,0
127.0,6,1
127.0,7,1
127.0,8,1
127.0,11,0
127.0,14,1
127.0,18,0
127.0,20,1
127.0,23,0
127.0,24,0
127.0,27,1
127.0,35,1
127.0,41,1
127.0,44,0
127.0,47,1
127.0,48,1
130.0,0,1
130.0,4,0
130.0,11,0
130.0,15,1
130.0,18,1
130.0,19,1
130.0,22,0
130.0,23,0
130.0,25,0
130.0,30,1
130.0,33,0
130.0,34,0
130.0,45,0
130.0,48,1
134.0,6,0
134.0,10,0
134.0,11,0
134.0,12,0
134.0,15,0
134.0,16,1
134.0,17,1
134.0,18,0
134.0,22,1
134.0,26,0
134.0,28,0
134.0,30,0
134.0,34,1
134.0,35,0
134.0,38,0
134.0,42,1
139.0,1,0
139.0,4,0
139.0,5,1
139.0,7,1
139.0,8,0
139.0,9,0
139.0,14,1
139.0,15,0
139.0,21,0
139.0,23,0
139.0,35,0
139.0,37,0
139.0,41,1
139.0,42,1
139.0,44,1
139.0,47,0
139.0,48,0
140.0,0,1
140.0,2,0
140.0,3,1
140.0,7,0
140.0,10,1
140.0,19,1
140.0,22,0
140.0,26,1
140.0,27,0
140.0,33,0
140.0,38,0
140.0,42,0
140.0,43,1
141.0,2,1
141.0,4,0
141.0,5,1
141.0,6,0
141.0,9,1
141.0,10,0
141.0,12,0
141.0,13,0
141.0,15,1
141.0,16,1
141.0,17,1
141.0,18,0
141.0,22,1
141.0,25,0
141.0,29,0
141.0,34,1
141.0,36,1
141.0,39,0
141.0,40,0
141.0,42,0
141.0,45,0
142.0,0,1
142.0,1,0
142.0,2,1
142.0,4,0
142.0,7,1
142.0,26,0
142.0,27,1
142.0,29,1
142.0,30,0
142.0,33,1
142.0,35,1
142.0,41,0
142.0,42,1
142.0,43,0
142.0,45,0
142.0,46,1
142.0,48,0
146.0,4,0
146.0,5,1
146.0,10,1
146.0,12,1
146.0,18,0
146.0,20,1
146.0,24,0
146.0,26,1
146.0,29,0
146.0,40,0
146.0,44,0
146.0,48,0
149.0,0,0
149.0,3,1
149.0,5,1
149.0,8,1
149.0,11,1
149.0,15,1
149.0,16,0
149.0,17,1
149.0,18,0
149.0,20,0
149.0,25,1
149.0,35,0
149.0,37,0
149.0,44,0
