task,truth
23,1
46,0
57,1
82,0
129,0
179,1
181,0
209,0
210,0
311,0
321,1
323,0
348,0
388,1
395,0
398,0
438,0
477,0
483,0
512,0
528,0
562,0
569,1
597,0
637,0
642,0
654,1
659,0
691,0
707,0
722,0
730,0
749,1
761,0
766,0
790,0
791,0
834,0
849,0
855,0
868,0
888,0
891,0
896,1
911,0
923,0
984,0
997,0
1000,0
1002,0
1060,0
1144,1
1152,0
1167,0
1169,0
1182,0
1199,0
1248,1
1251,0
1272,0
1273,0
1283,0
1325,0
1332,0
1352,0
1393,0
1400,0
1403,0
1418,0
1439,0
1444,1
1451,0
1481,1
1514,0
1529,1
1554,0
1581,0
1582,0
1590,0
1599,0
1603,0
1604,0
1634,1
1674,0
1693,0
1730,0
1731,0
1747,0
1763,0
1790,0
1794,0
1807,0
1816,0
1819,0
1848,0
1897,0
1970,1
1977,1
1982,0
1990,0
