task,truth
13,1
38,0
41,0
92,0
106,1
111,0
132,0
137,0
161,0
197,0
223,0
243,0
268,0
276,1
303,0
305,0
307,0
322,0
343,0
397,0
419,0
445,0
446,0
473,0
482,1
547,1
614,0
653,0
701,0
711,0
746,0
771,0
776,0
822,0
843,0
847,0
894,0
895,0
900,0
935,0
963,0
979,0
1019,0
1026,0
1045,0
1048,0
1052,0
1095,0
1110,0
1115,1
1156,0
1208,0
1222,0
1229,0
1256,0
1259,0
1295,0
1297,0
1327,0
1366,0
1406,0
1416,0
1437,0
1467,0
1512,0
1515,0
1517,1
1551,0
1556,0
1562,0
1563,0
1567,0
1575,0
1596,1
1597,0
1607,0
1609,0
1624,0
1627,0
1635,0
1664,0
1673,0
1699,0
1704,0
1706,0
1724,0
1737,0
1753,0
1761,0
1780,1
1805,0
1809,0
1834,0
1856,0
1866,0
1872,0
1878,0
1880,0
1915,0
1973,0
