task,truth
11,0
43,0
45,0
48,0
52,1
61,0
65,0
81,0
94,0
100,1
104,0
142,0
202,0
207,1
237,0
255,1
309,0
313,0
316,1
324,0
329,0
330,0
365,0
376,0
415,0
430,0
436,0
452,0
495,0
515,0
519,0
564,0
571,0
607,0
633,0
634,0
635,0
695,0
696,0
699,0
715,0
716,0
731,1
747,0
755,0
808,1
917,0
920,0
953,0
986,0
989,0
1075,0
1082,0
1104,0
1137,0
1215,0
1233,0
1234,0
1247,0
1265,1
1285,0
1296,0
1321,0
1354,0
1371,0
1382,0
1397,0
1423,0
1428,0
1448,0
1482,1
1483,0
1519,0
1532,0
1535,0
1546,1
1572,0
1610,0
1623,0
1625,0
1626,0
1630,0
1660,0
1663,0
1695,0
1717,0
1720,0
1748,0
1758,0
1782,0
1783,0
1801,0
1853,0
1862,0
1883,0
1884,0
1894,0
1910,0
1917,0
1976,1
