task,truth
25,0
27,0
73,0
88,0
98,0
101,1
110,0
117,1
147,0
156,0
203,0
244,0
258,0
285,0
289,0
291,0
374,0
375,0
378,0
384,0
410,0
417,0
441,1
456,0
457,0
458,0
466,0
479,0
494,0
510,0
532,0
575,0
590,0
594,0
643,0
646,0
671,0
741,0
789,0
837,0
859,0
875,0
887,1
902,0
904,0
910,0
952,0
960,0
976,0
994,0
1006,0
1040,1
1091,1
1093,0
1116,0
1136,0
1138,0
1158,1
1164,0
1165,0
1178,0
1187,1
1202,0
1205,0
1220,1
1238,0
1260,0
1304,0
1349,0
1384,0
1399,0
1433,0
1469,1
1498,0
1508,0
1580,0
1593,0
1641,0
1648,0
1652,0
1658,0
1662,1
1678,1
1679,0
1688,0
1701,0
1779,0
1793,0
1795,1
1817,0
1859,0
1863,0
1867,0
1874,0
1896,1
1905,1
1911,0
1913,0
1955,0
1997,0
