task,truth
14,0
24,0
28,0
53,0
54,0
58,0
67,0
71,0
153,0
220,0
232,0
262,0
272,0
290,0
302,1
334,0
344,0
496,0
497,0
508,0
527,0
531,0
545,0
546,0
568,1
585,0
586,1
601,0
613,0
623,0
648,0
649,0
651,0
661,0
675,0
689,0
698,0
742,0
773,0
778,0
779,0
782,0
786,0
799,0
813,0
823,0
852,0
857,0
876,0
889,0
914,0
937,0
977,0
1005,0
1029,1
1049,0
1067,0
1109,0
1119,1
1168,0
1180,0
1181,0
1183,0
1191,0
1203,1
1209,1
1240,0
1242,0
1243,0
1288,0
1292,0
1338,0
1344,0
1346,0
1364,0
1375,0
1395,0
1454,0
1456,0
1466,0
1484,0
1526,0
1542,0
1583,0
1633,0
1638,0
1645,0
1657,0
1671,0
1682,0
1745,0
1787,0
1813,0
1823,1
1893,0
1903,0
1954,0
1956,0
1978,0
1991,0
