task,truth
22,0
23,1
37,0
93,0
107,0
109,0
125,0
126,0
152,0
226,0
319,0
333,0
372,0
390,0
403,0
411,0
426,0
439,0
448,0
492,0
497,0
505,0
508,0
529,0
545,0
599,1
607,0
680,0
685,1
762,1
772,0
783,0
833,0
868,0
873,0
882,0
934,0
937,0
955,0
956,0
970,0
980,0
981,0
984,0
998,0
1031,0
1033,0
1106,1
1124,0
1127,0
1182,0
1219,0
1244,0
1245,0
1246,1
1269,0
1288,0
1289,1
1299,0
1302,0
1313,0
1321,0
1330,1
1331,0
1332,0
1345,0
1352,0
1357,0
1366,0
1385,0
1388,0
1391,0
1412,1
1437,0
1471,0
1474,0
1479,0
1485,0
1500,0
1522,0
1554,0
1562,0
1564,0
1585,0
1707,0
1721,0
1742,0
1760,1
1789,1
1793,0
1794,0
1798,0
1813,0
1816,0
1874,0
1884,0
1892,0
1943,0
1979,0
1980,1
