task,truth
6,0
13,1
15,0
38,0
44,0
46,0
60,1
70,0
101,1
110,0
116,0
142,0
170,0
184,0
220,0
245,0
262,0
266,0
296,0
302,1
310,1
323,0
345,0
352,0
383,0
384,0
420,0
425,0
462,0
506,0
512,0
513,0
560,0
575,0
588,0
591,0
612,0
641,0
643,0
688,1
691,0
712,0
715,0
718,0
739,0
780,0
797,0
804,0
847,0
859,0
888,0
904,0
966,1
977,0
978,0
1013,1
1019,0
1049,0
1056,0
1061,1
1069,0
1102,0
1110,0
1120,0
1140,0
1150,0
1153,0
1184,0
1221,1
1247,0
1256,0
1286,1
1311,0
1315,0
1323,0
1335,0
1358,0
1372,0
1415,0
1426,1
1493,0
1496,1
1508,0
1543,0
1575,0
1592,0
1610,0
1646,0
1673,0
1694,0
1727,0
1766,0
1785,0
1822,0
1866,0
1888,0
1917,0
1920,0
1995,1
1999,1
