task,truth
1,1
4,0
17,0
59,1
117,1
128,0
151,0
164,0
235,0
242,0
261,0
294,0
315,0
327,0
355,0
370,0
431,0
434,0
441,1
446,0
458,0
484,0
491,0
504,0
509,0
519,0
584,0
600,0
634,0
651,0
665,0
687,1
709,0
719,1
747,0
753,0
761,0
848,0
858,0
920,0
935,0
942,0
950,0
961,0
971,0
974,1
1001,0
1022,0
1055,0
1060,0
1094,0
1128,0
1136,0
1138,0
1198,0
1205,0
1213,0
1239,0
1259,0
1322,0
1341,1
1346,0
1377,0
1387,0
1401,0
1407,0
1408,0
1418,0
1419,0
1440,0
1470,0
1472,0
1507,0
1536,0
1566,0
1567,0
1573,0
1603,0
1611,0
1612,0
1631,1
1632,1
1672,0
1685,1
1718,0
1731,0
1743,0
1744,0
1759,0
1784,0
1796,0
1833,0
1882,0
1907,0
1938,0
1951,0
1964,0
1974,0
1996,0
1998,0
