task,truth
14,0
32,0
72,0
73,0
94,0
137,0
157,0
165,0
181,0
196,0
200,0
212,0
224,0
244,0
268,0
270,0
295,0
317,0
371,0
374,0
375,0
381,0
391,0
401,0
406,0
418,0
421,0
443,0
455,0
466,0
489,0
537,0
539,0
582,0
610,0
624,0
704,0
732,0
749,1
760,0
763,1
776,0
777,0
802,0
816,0
818,0
821,1
830,0
835,0
872,0
890,0
916,1
917,0
947,0
968,0
973,0
976,0
994,0
1027,0
1038,1
1064,0
1092,0
1095,0
1117,0
1169,0
1243,0
1275,0
1284,0
1296,0
1304,0
1317,0
1320,0
1435,0
1443,0
1455,1
1457,0
1473,0
1511,1
1524,0
1542,0
1547,0
1558,0
1568,0
1576,0
1584,0
1617,0
1654,0
1655,1
1656,0
1761,0
1779,0
1804,0
1821,0
1824,0
1834,0
1868,1
1893,0
1898,1
1987,0
1989,0
