task,truth
47,0
127,0
147,0
173,0
182,0
214,1
223,0
274,0
285,0
290,0
311,0
365,0
366,0
367,0
368,1
369,0
394,0
405,1
444,1
447,0
471,0
472,0
473,0
479,0
495,0
499,0
522,0
525,0
536,0
562,0
574,0
592,0
632,0
701,0
708,0
721,0
723,0
731,1
738,0
742,0
745,0
748,1
754,1
773,0
781,0
785,0
789,0
824,0
838,0
842,0
845,0
895,0
907,0
922,0
932,0
933,0
972,0
1018,1
1072,0
1077,0
1078,0
1085,1
1108,0
1111,0
1112,0
1116,0
1132,0
1133,0
1144,1
1145,0
1146,0
1223,0
1258,0
1263,1
1348,0
1367,0
1379,0
1386,0
1413,0
1420,0
1424,0
1434,0
1505,0
1530,0
1532,0
1560,0
1580,0
1593,0
1599,0
1677,0
1682,0
1717,0
1736,0
1942,0
1947,0
1953,1
1957,0
1961,0
1968,0
1997,0
