task,truth
24,0
40,0
77,0
112,0
146,0
155,0
163,0
171,0
175,0
177,1
180,0
201,0
217,0
240,1
256,0
288,0
306,1
354,0
363,0
373,0
393,0
412,0
414,0
417,0
423,0
424,0
428,0
460,0
493,0
517,0
535,0
558,0
580,0
598,0
604,0
618,0
672,0
698,0
699,0
702,0
726,0
741,0
800,0
801,0
807,0
834,0
851,0
854,0
867,1
871,0
897,0
899,0
902,0
936,0
979,0
983,0
1004,1
1014,0
1028,0
1058,0
1075,0
1082,0
1086,0
1107,0
1152,0
1180,0
1231,0
1236,0
1237,0
1295,0
1314,0
1364,0
1409,0
1410,0
1444,1
1446,0
1451,0
1459,0
1492,0
1531,1
1546,1
1553,0
1581,0
1588,0
1615,0
1659,0
1711,0
1726,1
1728,0
1786,0
1803,1
1835,0
1844,0
1845,0
1862,0
1865,0
1890,0
1946,0
1973,0
1994,1
