worker,task,answer
0.0,0,1
0.0,1,0
0.0,2,1
0.0,3,1
0.0,4,0
0.0,5,1
0.0,6,1
0.0,8,1
0.0,9,0
0.0,13,1
0.0,14,0
0.0,17,0
0.0,18,0
0.0,19,0
0.0,20,1
0.0,22,0
0.0,26,0
0.0,27,1
0.0,30,0
0.0,31,0
0.0,34,1
0.0,35,0
0.0,36,0
0.0,38,0
0.0,39,1
0.0,42,0
0.0,45,1
0.0,47,0
0.0,48,0
0.0,49,0
2.0,0,1
2.0,4,1
2.0,6,1
2.0,8,1
2.0,9,1
2.0,10,0
2.0,13,1
2.0,14,0
2.0,21,1
2.0,27,1
2.0,28,1
2.0,29,1
2.0,30,0
2.0,31,1
2.0,32,1
2.0,33,0
2.0,34,0
2.0,36,1
2.0,38,1
2.0,39,0
2.0,43,0
2.0,44,0
2.0,46,0
2.0,48,0
2.0,49,1
3.0,0,1
3.0,4,1
3.0,5,1
3.0,6,1
3.0,7,0
3.0,8,1
3.0,10,0
3.0,12,1
3.0,13,1
3.0,14,1
3.0,15,0
3.0,19,0
3.0,21,0
3.0,22,1
3.0,23,0
3.0,26,0
3.0,28,1
3.0,30,0
3.0,33,0
3.0,34,0
3.0,36,1
3.0,37,0
3.0,38,1
3.0,40,0
3.0,41,0
3.0,43,0
3.0,44,0
3.0,46,1
3.0,47,0
3.0,48,1
4.0,1,1
4.0,3,1
4.0,5,1
4.0,6,1
4.0,7,0
4.0,8,1
4.0,9,0
4.0,11,0
4.0,12,1
4.0,13,1
4.0,14,0
4.0,18,0
4.0,21,1
4.0,22,0
4.0,23,1
4.0,25,0
4.0,26,0
4.0,28,0
4.0,29,1
4.0,30,0
4.0,31,1
4.0,32,1
4.0,34,1
4.0,37,0
4.0,38,0
4.0,39,1
4.0,40,1
4.0,43,1
4.0,44,1
4.0,45,0
4.0,47,0
4.0,48,0
4.0,49,1
7.0,1,1
7.0,6,0
7.0,7,1
7.0,8,1
7.0,9,0
7.0,10,1
7.0,11,0
7.0,12,1
7.0,14,1
7.0,16,0
7.0,19,1
7.0,21,1
7.0,22,1
7.0,24,1
7.0,29,0
7.0,30,0
7.0,31,1
7.0,32,0
7.0,33,0
7.0,35,1
7.0,36,1
7.0,38,1
7.0,41,0
7.0,43,0
7.0,44,0
7.0,45,1
7.0,48,1
7.0,49,1
10.0,0,1
10.0,1,0
10.0,3,0
10.0,5,0
10.0,6,0
10.0,8,1
10.0,10,0
10.0,11,0
10.0,12,1
10.0,15,0
10.0,16,0
10.0,17,1
10.0,19,1
10.0,20,1
10.0,25,1
10.0,27,0
