task,truth
103,0
105,0
106,1
126,0
135,1
139,0
177,1
209,0
233,1
244,0
273,0
320,0
364,0
380,0
405,1
429,0
439,0
447,0
459,1
461,0
487,0
491,0
499,0
509,0
520,0
529,0
596,0
597,0
601,0
610,0
639,0
724,0
726,0
745,0
754,1
769,0
796,0
813,0
835,0
853,0
870,0
878,0
893,0
904,0
915,0
923,0
969,0
980,0
986,0
991,0
1000,0
1039,0
1067,0
1068,0
1101,0
1102,0
1110,0
1174,0
1212,0
1221,1
1223,0
1242,0
1258,0
1296,0
1310,0
1335,0
1351,0
1363,0
1374,0
1402,0
1404,1
1408,0
1415,0
1424,0
1461,0
1474,0
1511,1
1518,0
1542,0
1545,0
1616,0
1630,0
1640,0
1659,0
1670,0
1732,0
1737,0
1738,0
1741,0
1745,0
1768,0
1807,0
1811,1
1820,1
1839,0
1845,0
1859,0
1887,1
1924,1
1963,0
