task,truth
53,0
90,0
124,0
131,0
141,0
147,0
257,1
277,0
290,0
294,0
303,0
319,0
342,0
347,0
382,0
388,1
457,0
483,0
492,0
540,0
542,0
545,0
564,0
619,0
637,0
666,0
678,1
683,0
687,1
688,1
748,1
766,0
791,0
793,0
794,0
804,0
829,0
841,0
843,0
844,0
883,0
934,0
959,0
960,0
970,0
975,0
983,0
990,0
997,0
1014,0
1018,1
1066,0
1086,0
1104,0
1124,0
1132,0
1184,0
1203,1
1226,0
1306,1
1313,0
1326,0
1337,1
1355,0
1399,0
1400,0
1411,0
1418,0
1440,0
1445,0
1449,0
1478,0
1490,0
1528,0
1568,0
1573,0
1603,0
1605,0
1607,0
1624,0
1697,0
1701,0
1703,0
1718,0
1748,0
1759,0
1761,0
1777,1
1816,0
1818,0
1842,0
1856,0
1873,0
1876,0
1886,1
1907,0
1920,0
1965,0
1996,0
1998,0
