task,truth
0,0
23,1
25,0
34,0
39,0
59,1
66,0
87,0
91,0
101,1
110,0
125,0
145,0
149,0
152,0
156,0
167,0
171,0
198,0
199,0
210,0
241,0
275,0
336,0
351,0
366,0
391,0
417,0
424,0
431,0
455,0
477,0
485,1
504,0
527,0
546,0
566,0
605,0
629,0
638,0
642,0
690,0
706,0
710,0
743,0
776,0
810,0
821,1
826,0
880,0
903,0
906,0
930,0
941,0
1006,0
1007,0
1033,0
1035,0
1045,0
1077,0
1078,0
1118,0
1161,0
1164,0
1183,0
1186,0
1188,0
1240,0
1277,0
1294,1
1324,0
1341,1
1368,1
1373,0
1425,0
1456,0
1459,0
1472,0
1486,0
1501,0
1509,0
1529,1
1557,0
1585,0
1600,0
1602,1
1666,0
1705,0
1727,0
1771,0
1815,0
1828,0
1843,0
1874,0
1880,0
1889,1
1901,0
1913,0
1943,0
1950,0
