task,truth
7,0
107,0
122,0
153,0
157,0
188,1
191,0
192,0
196,0
200,0
207,1
222,0
230,0
254,0
279,0
283,0
374,0
396,0
413,0
436,0
513,0
538,0
548,0
588,0
595,0
641,0
654,1
660,0
662,0
680,0
693,0
723,0
756,0
765,0
803,0
888,0
922,0
956,0
964,0
993,0
996,0
1016,1
1017,1
1048,0
1064,0
1076,0
1096,0
1123,0
1163,0
1196,0
1202,0
1227,0
1229,0
1284,0
1340,1
1347,0
1360,0
1366,0
1384,0
1387,0
1392,0
1401,0
1426,1
1432,0
1453,0
1466,0
1468,0
1515,0
1537,0
1548,0
1551,0
1570,0
1576,0
1588,0
1620,0
1653,0
1665,0
1691,1
1711,0
1716,1
1719,1
1723,0
1734,0
1744,0
1751,1
1754,1
1756,0
1772,0
1794,0
1827,0
1830,0
1836,0
1892,0
1916,0
1923,0
1945,0
1946,0
1957,0
1972,0
1994,1
