task,truth
12,0
37,0
46,0
63,0
68,0
111,0
117,1
150,0
160,0
173,0
179,1
265,0
274,0
322,0
365,0
375,0
393,0
395,0
414,0
426,0
431,0
433,0
450,0
480,0
506,0
514,1
523,0
571,0
593,0
624,0
642,0
648,0
673,0
692,0
705,0
713,1
780,0
796,0
799,0
813,0
834,0
888,0
897,0
981,0
997,0
1020,0
1088,0
1096,0
1112,0
1115,1
1156,0
1194,0
1200,0
1201,0
1221,1
1312,0
1323,0
1332,0
1402,0
1417,0
1462,0
1465,0
1597,0
1626,0
1688,0
1765,0
1768,0
1786,0
1807,0
1809,0
1858,0
1859,0
1862,0
1868,1
1882,0
1890,0
2144,0
2146,0
2193,0
2273,0
2304,0
2328,0
2414,0
2433,1
2466,0
2486,0
2518,0
2520,0
2526,0
2530,0
2599,0
2632,0
2642,0
2751,1
2778,0
2788,0
2805,0
2825,0
2833,0
2838,0
2840,0
2842,0
2854,0
2858,0
2909,0
2910,0
2941,0
2959,0
3000,0
3013,0
3102,1
3209,0
3247,0
3264,1
3274,0
3318,0
3324,0
3348,0
3390,0
3441,0
3500,0
3508,0
3509,1
3555,0
3571,0
3575,0
3603,0
3649,0
3660,0
3670,0
3761,0
3847,0
3918,0
3943,1
3952,0
3991,0
4008,0
4013,0
4034,0
4149,0
4170,0
4203,0
4214,0
4253,0
4261,0
4264,1
4280,0
4322,0
4382,0
4412,0
