task,truth
47,0
48,0
60,1
98,0
129,0
132,0
164,0
189,0
197,0
206,0
217,0
235,0
238,0
253,0
297,0
326,0
327,0
334,0
339,0
358,0
363,0
379,0
419,0
445,0
465,0
466,0
517,0
518,0
523,0
555,0
559,1
602,0
649,0
679,0
700,0
702,0
741,0
744,1
753,0
755,0
773,0
786,0
838,0
842,0
865,0
875,0
876,0
901,0
988,1
1009,0
1011,0
1022,0
1041,0
1049,0
1058,0
1071,0
1081,0
1082,0
1083,0
1094,0
1135,0
1136,0
1140,0
1146,0
1149,0
1172,0
1176,0
1195,0
1201,0
1211,0
1231,0
1241,0
1279,0
1286,1
1290,0
1302,0
1338,0
1388,0
1395,0
1416,0
1444,1
1447,0
1505,0
1533,1
1601,1
1622,1
1638,0
1647,0
1687,0
1733,0
1793,0
1802,0
1824,0
1826,1
1829,0
1875,1
1908,0
1934,0
1975,0
1990,0
