task,truth
5,1
28,0
58,0
90,0
98,0
103,0
126,0
145,0
181,0
182,0
198,0
204,0
237,0
239,0
241,0
265,0
275,0
281,0
338,0
339,0
356,0
399,0
419,0
425,0
481,0
493,0
495,0
516,0
523,0
546,0
572,0
643,0
682,0
698,0
719,1
726,0
727,0
728,0
767,0
821,1
830,0
833,0
866,0
868,0
872,0
908,0
910,0
921,0
1007,0
1013,1
1019,0
1022,0
1033,0
1058,0
1060,0
1063,1
1081,0
1119,1
1133,0
1137,0
1138,0
1151,0
1160,0
1189,0
1219,0
1235,0
1247,0
1297,0
1306,1
1307,0
1367,0
1394,1
1411,0
1431,0
1435,0
1451,0
1489,1
1495,0
1508,0
1538,0
1552,0
1565,0
1584,0
1600,0
1607,0
1615,0
1621,0
1633,0
1638,0
1641,0
1772,0
1774,0
1804,0
1812,0
1844,0
1877,1
1932,0
1950,0
1958,0
1971,0
