task,truth
10,0
13,1
45,0
53,0
66,0
122,0
134,1
150,0
161,0
163,0
165,0
175,0
250,0
284,0
305,0
327,0
344,0
357,0
410,0
452,0
454,0
461,0
476,0
491,0
520,0
533,0
548,0
552,0
553,0
573,0
597,0
599,1
622,0
625,0
628,0
651,0
656,0
664,0
671,0
673,0
781,0
785,0
858,0
893,0
896,1
922,0
943,0
969,0
994,0
1001,0
1015,0
1024,0
1036,0
1037,0
1069,0
1170,1
1185,0
1187,1
1197,0
1204,0
1214,0
1218,0
1245,0
1273,0
1276,0
1294,1
1300,1
1316,0
1319,1
1340,1
1342,0
1389,0
1392,0
1410,0
1450,0
1465,0
1469,1
1523,0
1554,0
1581,0
1604,0
1616,0
1637,0
1646,0
1664,0
1687,0
1689,0
1738,0
1742,0
1746,0
1755,0
1769,0
1860,0
1902,0
1907,0
1964,0
1976,1
1979,0
1981,0
1996,0
