task,truth
24,0
25,0
65,0
69,0
77,0
93,0
96,0
111,0
121,0
124,0
125,0
127,0
138,0
140,0
160,0
166,0
203,0
228,1
316,1
329,0
340,0
370,0
381,0
407,0
448,0
537,0
551,0
559,1
587,0
593,0
595,0
647,0
653,0
660,0
672,0
690,0
706,0
732,0
740,0
768,0
773,0
815,1
818,0
843,0
854,0
903,0
916,1
948,0
964,0
991,0
1012,0
1020,0
1026,0
1031,0
1040,1
1056,0
1061,1
1076,0
1083,0
1084,0
1139,0
1164,0
1165,0
1179,0
1199,0
1202,0
1208,0
1244,0
1309,0
1352,0
1353,1
1380,0
1384,0
1402,0
1412,1
1424,0
1446,0
1460,0
1464,0
1473,0
1482,1
1492,0
1514,0
1555,0
1577,0
1590,0
1595,0
1610,0
1611,0
1702,0
1710,0
1730,0
1778,0
1839,0
1895,0
1900,0
1908,0
1909,0
1935,0
1946,0
