task,truth
31,0
50,0
89,0
110,0
173,0
178,0
179,1
185,0
208,0
210,0
224,0
230,0
232,0
235,0
238,0
260,0
279,0
352,0
387,1
394,0
398,0
434,0
447,0
474,0
504,0
568,1
590,0
609,0
614,0
633,0
662,0
697,0
734,0
762,1
775,1
786,0
809,0
860,0
885,0
911,0
949,0
965,0
971,0
979,0
995,0
1006,0
1030,1
1054,0
1086,0
1090,1
1110,0
1142,0
1148,0
1149,0
1166,0
1193,0
1210,0
1253,1
1270,0
1271,1
1284,0
1293,0
1325,0
1344,0
1345,0
1354,0
1419,0
1420,0
1501,0
1507,0
1512,0
1522,0
1527,0
1533,1
1534,0
1539,0
1597,0
1601,1
1644,0
1662,1
1683,0
1695,0
1719,1
1741,0
1764,0
1781,0
1783,0
1808,0
1816,0
1819,0
1820,1
1858,0
1881,0
1893,0
1906,0
1921,0
1930,0
1931,0
1936,0
1975,0
