task,truth
39,0
40,0
49,0
84,0
119,0
135,1
157,0
164,0
188,1
195,0
222,0
223,0
227,1
268,0
277,0
286,1
288,0
291,0
298,0
345,0
397,0
414,0
440,0
457,0
487,0
502,0
511,0
512,0
542,0
560,0
578,0
594,0
607,0
618,0
626,0
630,0
667,0
670,0
687,1
692,0
704,0
725,0
743,0
744,1
749,1
766,0
789,0
819,0
824,0
835,0
839,0
848,0
862,0
919,0
931,0
932,0
935,0
936,0
961,0
970,0
990,0
1010,0
1095,0
1109,0
1112,0
1117,0
1124,0
1206,0
1228,0
1233,0
1356,1
1398,0
1416,0
1506,0
1515,0
1516,0
1532,0
1545,0
1549,0
1557,0
1558,0
1591,0
1671,0
1676,0
1679,0
1685,1
1725,0
1733,0
1748,0
1789,1
1807,0
1861,1
1863,0
1873,0
1883,0
1929,0
1942,0
1961,0
1965,0
1973,0
