task,truth
30,0
42,0
43,0
59,1
80,1
94,0
101,1
106,1
108,0
128,0
143,0
168,1
191,0
307,0
363,0
366,0
384,0
455,0
480,0
521,0
528,0
567,0
574,0
598,0
610,0
616,0
624,0
678,1
694,0
702,0
712,0
736,0
738,0
752,0
807,0
841,0
842,0
849,0
869,0
870,0
878,0
884,0
912,1
940,0
942,0
957,0
981,0
992,1
998,0
1039,0
1053,0
1059,0
1064,0
1071,0
1102,0
1174,0
1205,0
1252,0
1260,0
1283,0
1287,0
1295,0
1320,0
1390,0
1395,0
1400,0
1421,0
1429,0
1496,1
1502,0
1517,1
1546,1
1547,0
1567,0
1568,0
1570,0
1575,0
1586,0
1614,0
1659,0
1660,0
1674,0
1690,0
1693,0
1731,0
1750,0
1754,1
1768,0
1821,0
1878,0
1894,0
1896,1
1904,0
1914,0
1916,0
1922,0
1962,0
1969,0
1970,1
1988,0
