task,truth
1,1
21,0
22,0
34,0
35,0
71,0
74,1
83,0
146,0
149,0
186,0
226,0
231,0
259,0
262,0
287,0
325,0
332,0
336,0
347,0
365,0
388,1
424,0
429,0
435,1
439,0
446,0
450,0
463,0
478,0
550,0
580,0
583,0
611,0
629,0
639,0
676,0
680,0
699,0
722,0
730,0
742,0
747,0
761,0
771,0
812,0
838,0
850,0
853,0
867,1
909,1
984,0
1000,0
1017,1
1021,1
1045,0
1123,0
1143,1
1145,0
1175,1
1178,0
1186,0
1209,1
1225,0
1237,0
1256,0
1272,0
1280,0
1281,0
1282,1
1289,1
1324,0
1351,0
1375,0
1437,0
1456,0
1472,0
1478,0
1579,0
1635,0
1656,0
1663,0
1707,0
1723,0
1760,1
1775,0
1777,1
1787,0
1809,0
1837,1
1845,0
1854,0
1874,0
1875,1
1884,0
1911,0
1912,0
1937,0
1957,0
1997,0
