task,truth
2,0
16,0
28,0
39,0
45,0
46,0
57,1
64,0
157,0
180,0
194,0
203,0
219,0
264,0
274,0
278,0
310,1
359,0
362,0
401,0
414,0
451,1
498,0
586,1
589,1
595,0
611,0
612,0
661,0
676,0
690,0
693,0
724,0
736,0
746,0
758,0
776,0
806,0
822,0
830,0
848,0
861,0
887,1
892,0
905,0
916,1
945,1
953,0
1008,0
1041,0
1048,0
1076,0
1102,0
1106,1
1121,0
1146,0
1169,0
1181,0
1224,0
1271,1
1277,0
1290,0
1337,1
1355,0
1359,0
1374,0
1412,1
1413,0
1432,0
1467,0
1478,0
1525,0
1536,0
1558,0
1559,0
1567,0
1618,0
1624,0
1637,0
1670,0
1713,1
1727,0
1728,0
1732,0
1739,0
1772,0
1802,0
1806,0
1893,0
1896,1
1903,0
1911,0
1921,0
1928,0
1936,0
1937,0
1966,0
1972,0
1982,0
1990,0
