task,truth
15,0
58,0
113,0
115,0
152,0
170,0
178,0
184,0
190,0
206,0
273,0
281,0
293,0
300,0
319,0
337,0
340,0
360,0
386,0
387,1
416,0
434,0
475,0
510,0
513,0
524,0
532,0
559,1
567,0
596,0
601,0
616,0
697,0
710,0
723,0
751,0
752,0
761,0
809,0
831,0
833,0
850,0
851,0
863,0
889,0
903,0
947,0
955,0
1006,0
1022,0
1024,0
1025,0
1042,0
1099,1
1164,0
1193,0
1200,0
1226,0
1247,0
1275,0
1322,0
1344,0
1371,0
1375,0
1379,0
1401,0
1442,0
1459,0
1470,0
1488,0
1538,0
1548,0
1550,0
1554,0
1579,0
1580,0
1616,0
1642,0
1662,1
1663,0
1698,0
1708,0
1723,0
1725,0
1736,0
1741,0
1743,0
1763,0
1797,0
1798,0
1831,0
1844,0
1860,0
1868,1
1900,0
1914,0
1950,0
1958,0
1962,0
1986,0
