task,truth
3,0
4,0
35,0
38,0
40,0
47,0
68,0
74,1
76,1
82,0
83,0
107,0
112,0
131,0
150,0
163,0
172,0
176,0
182,0
189,0
199,0
207,1
217,0
286,1
298,0
325,0
334,0
357,0
378,0
447,0
458,0
466,0
527,0
540,0
553,0
561,0
565,0
622,0
638,0
655,0
658,0
682,0
700,0
721,0
722,0
730,0
731,1
757,0
795,0
819,0
864,0
895,0
897,0
898,0
906,0
917,0
928,0
972,0
980,0
981,0
1050,0
1051,0
1094,0
1131,1
1143,1
1270,0
1272,0
1284,0
1286,1
1310,0
1331,0
1369,0
1382,0
1400,0
1403,0
1429,0
1437,0
1443,0
1453,0
1454,0
1468,0
1469,1
1499,0
1511,1
1535,0
1540,0
1592,0
1657,0
1740,0
1759,0
1762,0
1779,0
1813,0
1842,0
1857,1
1872,0
1884,0
1910,0
1967,1
1999,1
